"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.502314821E1,5.367238770E0,5.019511871E0,5.749394073E0
6.503310621E1,5.176385651E0,4.338577881E0,5.215454407E0
6.504306421E1,4.957840118E0,3.804488525E0,4.347559204E0
6.505302221E1,4.556824036E0,3.307222595E0,3.434158630E0
6.506297921E1,3.998784485E0,2.748584290E0,2.557880859E0
6.507293721E1,3.427422638E0,2.327509918E0,2.085163879E0
6.508289521E1,3.102149048E0,2.121388550E0,2.127226410E0
6.509285321E1,3.179687805E0,2.128124542E0,2.816842346E0
6.510281121E1,3.614383850E0,2.166594543E0,3.808979187E0
6.511276821E1,4.443210297E0,2.320923615E0,5.004842377E0
6.512272621E1,5.559289398E0,2.533481598E0,6.362968140E0
6.513268421E1,7.023843842E0,2.907104645E0,7.651788025E0
6.514264221E1,8.207582245E0,3.396287384E0,8.120164032E0
6.515260021E1,8.649463348E0,3.773203583E0,7.342531128E0
6.516255721E1,8.472082214E0,3.962260437E0,6.246360626E0
6.517251521E1,8.091423798E0,3.942202148E0,5.280419312E0
6.518247321E1,7.703580322E0,3.922592926E0,4.446204071E0
6.519243121E1,7.645052032E0,4.051025848E0,3.961661682E0
6.520238921E1,7.640860748E0,4.161496124E0,3.957320709E0
6.521234621E1,7.624993744E0,4.289929047E0,4.049678650E0
6.522230421E1,7.525301056E0,4.451592865E0,3.731290741E0
6.523226221E1,6.952741699E0,4.864883423E0,2.926863556E0
6.524222021E1,6.219566345E0,5.834267578E0,2.142794037E0
6.525217821E1,5.810616760E0,6.942413177E0,1.621577911E0
6.526213521E1,5.767356720E0,7.960296478E0,1.387764130E0
6.527209321E1,5.779182129E0,8.710087280E0,1.812880096E0
6.528205121E1,5.849386139E0,9.064101105E0,2.733316040E0
6.529200921E1,5.878575439E0,8.855135651E0,3.667373657E0
6.530196721E1,6.137686615E0,8.607400818E0,5.268743591E0
6.531192421E1,7.718249817E0,9.026379547E0,9.067993011E0
6.532188221E1,1.029319519E1,9.525142365E0,1.377435608E1
6.533184021E1,1.182495987E1,9.457183685E0,1.641351791E1
6.534179821E1,1.096245346E1,8.962612152E0,1.570189774E1
6.535175621E1,7.968229980E0,8.401429138E0,1.249796036E1
6.536171321E1,4.584366760E0,7.681725769E0,8.998088379E0
6.537167121E1,1.871707764E0,6.876999207E0,6.009253693E0
6.538162921E1,2.149530029E-1,6.249803467E0,4.295168152E0
6.539158721E1,-4.200265503E-1,5.699847107E0,3.986210632E0
6.540154521E1,-6.111790466E-1,5.062173157E0,4.509971466E0
6.541150221E1,-3.231779480E-1,4.630919952E0,5.065166931E0
6.542146021E1,2.797682190E-1,4.639901276E0,5.164410553E0
6.543141821E1,6.090834045E-1,4.898413696E0,4.820276184E0
6.544137621E1,6.963519287E-1,5.291645966E0,4.259991302E0
6.545133321E1,9.990225220E-1,5.768105164E0,4.060605927E0
6.546129121E1,1.719624023E0,6.158343658E0,4.318220215E0
6.547124921E1,2.454146576E0,6.475683746E0,4.986131287E0
6.548120721E1,3.037633209E0,6.666985931E0,5.576054535E0
6.549116521E1,3.318000183E0,6.646029510E0,5.718109131E0
6.550112221E1,3.448678436E0,6.676865387E0,5.574108582E0
6.551108021E1,3.476071472E0,6.782845001E0,5.441783752E0
6.552103821E1,3.335663452E0,6.618636475E0,5.563031616E0
6.553099621E1,3.221151581E0,6.478677521E0,6.265071716E0
6.554095421E1,3.125799866E0,6.441405029E0,7.345674591E0
6.555091121E1,2.378104706E0,6.018684082E0,8.046966248E0
6.556086921E1,1.049467621E0,5.382806396E0,7.786807251E0
6.557082721E1,-1.055904236E0,4.702620850E0,6.691834259E0
6.558078521E1,-3.417543182E0,3.959266663E0,5.103187866E0
6.559074321E1,-4.745731201E0,3.775448914E0,3.883823547E0
6.560070021E1,-4.597988434E0,4.242178345E0,3.268602905E0
6.561065821E1,-2.603086853E0,5.310057678E0,4.015549622E0
6.562061621E1,1.337019653E0,6.817123718E0,6.405928802E0
6.563057421E1,7.285050659E0,8.963809662E0,1.108325226E1
6.564053221E1,1.330627945E1,1.159982803E1,1.571402252E1
6.565048921E1,1.631816620E1,1.317874466E1,1.737556732E1
6.566044721E1,1.552301971E1,1.275886780E1,1.604588242E1
6.567040521E1,1.197719330E1,1.073582474E1,1.280422348E1
6.568036321E1,8.215665436E0,8.404722290E0,9.448651428E0
6.569032121E1,5.376968536E0,6.262227631E0,6.949747925E0
6.570027821E1,3.606899414E0,4.545148315E0,5.389093323E0
6.571023621E1,2.673739929E0,3.045566711E0,4.939578094E0
6.572019421E1,2.359243927E0,1.901346130E0,5.460794220E0
6.573015221E1,2.695744171E0,1.418899384E0,6.462810516E0
6.574011021E1,3.690575409E0,1.555864563E0,7.626939697E0
6.575006721E1,4.662803650E0,1.744322662E0,8.665480042E0
6.576002521E1,5.265899506E0,1.559457092E0,9.114246826E0
6.576998321E1,5.527705078E0,1.281036072E0,8.771309967E0
6.577994121E1,5.393284607E0,1.088686066E0,7.480244751E0
6.578989821E1,5.060376892E0,1.041384430E0,5.569318542E0
6.579985621E1,4.979245605E0,1.239721985E0,3.735482025E0
6.580981421E1,5.137765961E0,1.489402771E0,2.664459229E0
6.581977221E1,5.599256287E0,1.656605072E0,2.186054077E0
6.582973021E1,6.547534332E0,2.249222717E0,2.375559998E0
6.583968821E1,7.776329041E0,3.131787415E0,3.039279785E0
6.584964521E1,9.216184845E0,4.106710052E0,4.416416016E0
6.585960321E1,1.049317932E1,4.986580353E0,6.000871124E0
6.586956121E1,1.115151031E1,5.546116791E0,7.181615753E0
6.587951921E1,1.079180832E1,5.358856201E0,7.410190430E0
6.588947621E1,9.694140930E0,4.717739410E0,6.095773773E0
6.589943421E1,8.416547699E0,4.677622833E0,4.228107605E0
6.590939221E1,6.919361115E0,5.298980713E0,2.341580658E0
6.591935021E1,5.479205933E0,6.063141632E0,6.083349609E-1
6.592930821E1,4.107907562E0,6.550977173E0,-6.744973755E-1
6.593926621E1,2.841091919E0,7.044351196E0,-1.122964783E0
6.594922321E1,2.124232635E0,7.770191803E0,-3.097059631E-1
6.595918121E1,2.478545837E0,8.240064697E0,1.996548157E0
6.596913921E1,3.358715515E0,7.942333832E0,4.544250183E0
6.597909721E1,4.276007996E0,7.506290588E0,6.885681152E0
6.598905371E1,5.339995422E0,7.531438293E0,9.264683990E0
6.599901171E1,6.688840485E0,7.727380829E0,1.182840271E1
6.600896971E1,8.088879089E0,7.808512115E0,1.360610596E1
6.601892771E1,8.819210358E0,7.810458069E0,1.385114639E1
6.602888571E1,7.933801575E0,7.574099579E0,1.220636673E1
6.603884271E1,6.102659454E0,7.006330261E0,9.301058350E0
6.604880071E1,3.929478607E0,6.056106262E0,6.496789856E0
6.605875871E1,1.736239471E0,4.876409454E0,4.108057251E0
6.606871671E1,-1.511856079E-1,3.842808838E0,2.458038483E0
6.607867471E1,-1.470691681E0,3.046913910E0,1.526375885E0
6.608863171E1,-2.045646057E0,2.588716736E0,1.065783691E0
6.609858971E1,-2.039957886E0,2.471660156E0,1.180145874E0
6.610854771E1,-1.491348724E0,2.874322815E0,2.199376373E0
6.611850571E1,-4.674778748E-1,3.675007782E0,3.926185455E0
6.612846371E1,4.209246826E-1,4.326453094E0,5.234464874E0
6.613842071E1,1.242416382E0,5.141358490E0,6.118227081E0
6.614837871E1,1.990261230E0,6.113586731E0,6.630761261E0
6.615833671E1,2.570305023E0,6.987469482E0,6.886279907E0
6.616829471E1,3.077001343E0,7.760761414E0,7.408394165E0
6.617825271E1,3.891307983E0,8.272996216E0,8.478369141E0
6.618820971E1,4.515809326E0,8.403674469E0,9.345815277E0
6.619816771E1,4.467609558E0,8.497978363E0,9.338480530E0
6.620812571E1,4.051923981E0,8.395591278E0,8.871451721E0
6.621808371E1,3.669020233E0,8.119864655E0,7.994575195E0
6.622804171E1,3.010539551E0,8.070167999E0,6.739435272E0
6.623799871E1,2.143243103E0,8.082592163E0,5.669460297E0
6.624795671E1,1.847907257E0,8.465645599E0,5.394931183E0
6.625791471E1,2.598296814E0,8.864566040E0,6.216722260E0
6.626787271E1,4.091741180E0,9.029073944E0,7.510332184E0
6.627782971E1,5.463189240E0,9.079069977E0,8.577014008E0
6.628778771E1,6.362668762E0,9.053024139E0,9.019493866E0
6.629774571E1,6.730304260E0,8.897647247E0,8.834628296E0
6.630770371E1,6.830745392E0,8.694369965E0,8.336913300E0
6.631766171E1,6.785539398E0,8.309969330E0,8.376281433E0
6.632761871E1,6.630761261E0,7.574997711E0,8.980574799E0
6.633757671E1,6.082152100E0,6.043532410E0,9.170230408E0
6.634753471E1,4.939428406E0,4.150419159E0,9.034313049E0
6.635749271E1,3.825744324E0,3.147953796E0,9.382638702E0
6.636745071E1,3.505709839E0,2.604434052E0,9.345665588E0
6.637740771E1,4.212539978E0,2.101779327E0,8.670719147E0
6.638736571E1,5.371879120E0,1.776056671E0,7.633226624E0
6.639732371E1,6.135441284E0,1.532064056E0,6.909182281E0
6.640728171E1,6.463558960E0,1.537303162E0,6.815477142E0
6.641723971E1,6.309529266E0,1.571282501E0,7.047045593E0
6.642719671E1,5.704487457E0,1.558259583E0,6.973249054E0
6.643715471E1,5.107828217E0,1.448388062E0,6.282585297E0
6.644711271E1,4.875810699E0,1.279389496E0,5.172194366E0
6.645707071E1,5.078938293E0,1.494791565E0,3.988006897E0
6.646702871E1,5.616171112E0,1.509161682E0,2.659818878E0
6.647698571E1,5.968987427E0,1.454076233E0,1.780247955E0
6.648694371E1,6.506968689E0,1.855092316E0,1.224753113E0
6.649690171E1,7.125482483E0,2.783312073E0,7.200027466E-1
6.650685971E1,7.508835297E0,4.207151184E0,3.121009827E-1
6.651681771E1,8.133486328E0,5.859864349E0,2.784210205E-1
6.652677471E1,9.047186279E0,7.501500549E0,1.128652954E0
6.653673271E1,1.009336075E1,8.436605988E0,2.293081512E0
6.654669071E1,1.036474640E1,8.326135712E0,2.816842346E0
6.655664871E1,9.624086609E0,8.120164032E0,2.994672546E0
6.656660671E1,8.031997375E0,7.742349701E0,2.273322601E0
6.657656371E1,6.522985382E0,7.461833038E0,9.512718201E-1
6.658652171E1,5.629942474E0,7.969577179E0,8.009843445E-1
6.659647971E1,4.945715332E0,8.527467041E0,1.512155457E0
6.660643771E1,4.790188751E0,9.140741730E0,2.963686981E0
6.661639571E1,5.250631256E0,9.437424774E0,5.217250671E0
6.662635271E1,5.231022034E0,9.132658539E0,7.001240845E0
6.663631071E1,5.061424713E0,8.549620972E0,7.586074677E0
6.664626871E1,4.608017578E0,8.527766418E0,7.987390137E0
6.665622671E1,4.327500916E0,9.376651154E0,9.468110962E0
6.666618471E1,4.243824921E0,9.522148590E0,1.049213150E1
6.667614171E1,4.035907288E0,8.462202759E0,1.034887939E1
6.668609971E1,3.853586426E0,7.095095673E0,9.541757812E0
6.669605771E1,3.573818207E0,6.477330322E0,8.746910706E0
6.670601571E1,3.365601196E0,5.842201080E0,7.634723511E0
6.671597371E1,2.810256042E0,5.153632965E0,6.496041412E0
6.672593071E1,1.950444031E0,4.423900452E0,5.484894104E0
6.673588871E1,1.169517975E0,3.615731049E0,5.022505646E0
6.674584671E1,6.979985046E-1,3.402723999E0,5.185516663E0
6.675580471E1,4.908293152E-1,3.330274658E0,5.393883362E0
6.676576271E1,5.896238708E-1,3.376977539E0,5.505401459E0
6.677571971E1,4.703219604E-1,3.433709564E0,5.494923248E0
6.678567771E1,1.435514832E-1,3.485202484E0,5.154381409E0
6.679563571E1,-2.549198914E-1,3.444936218E0,4.888085175E0
6.680559371E1,-3.820056152E-1,3.486100616E0,4.699028320E0
6.681555071E1,9.056167603E-2,3.725153503E0,5.015919342E0
6.682550871E1,4.435276794E-1,4.261787567E0,5.983956299E0
6.683546671E1,6.798861694E-1,4.685107269E0,6.677913208E0
6.684542471E1,1.022373962E0,4.866979065E0,7.306755524E0
6.685538271E1,1.235231323E0,4.869224396E0,7.817044373E0
6.686533971E1,1.372944946E0,4.798571320E0,7.996072083E0
6.687529771E1,1.187630310E0,4.542004852E0,7.610773315E0
6.688525571E1,5.897735596E-1,4.336931305E0,6.984176331E0
6.689521371E1,-6.032455444E-2,4.163292389E0,6.486311646E0
6.690517171E1,-3.408412170E-1,4.274660797E0,6.542893982E0
6.691512871E1,6.652166748E-1,5.193300476E0,7.202721863E0
6.692508671E1,3.112627258E0,6.780449982E0,8.616082764E0
6.693504471E1,6.008205872E0,8.419691162E0,1.004261627E1
6.694500271E1,8.487649841E0,1.019215530E1,1.078402451E1
6.695496071E1,8.908275146E0,1.095691498E1,9.764943695E0
6.696491771E1,7.848179626E0,1.074585388E1,8.560548248E0
6.697487571E1,6.466253357E0,1.029798523E1,7.714507599E0
6.698483371E1,5.649252319E0,9.814191284E0,8.125403137E0
6.699479208E1,5.646707611E0,9.308393097E0,9.535470886E0
6.700475008E1,5.875132599E0,8.602760468E0,1.063209045E1
6.701470708E1,6.033503265E0,7.638166351E0,1.079495178E1
6.702466508E1,6.034401398E0,6.851851501E0,1.035127441E1
6.703462308E1,5.915398865E0,6.321953430E0,9.785900116E0
6.704458108E1,4.972958679E0,5.081632690E0,8.470435638E0
6.705453908E1,3.798351288E0,3.864813080E0,7.217840424E0
6.706449608E1,2.552492065E0,2.763702850E0,6.444997559E0
6.707445408E1,1.555415497E0,1.878294067E0,6.230493622E0
6.708441208E1,1.253343658E0,1.228495331E0,6.487958221E0
6.709437008E1,1.351539459E0,7.696994019E-1,6.779252472E0
6.710432808E1,1.786983948E0,6.512956238E-1,6.873855743E0
6.711428508E1,2.647245026E0,7.590715027E-1,6.734944611E0
6.712424308E1,3.986809387E0,1.039887543E0,5.846542053E0
6.713420108E1,5.391188965E0,1.809586945E0,4.770579529E0
6.714415908E1,6.543642426E0,2.858306122E0,3.876937866E0
6.715411708E1,7.376510468E0,3.569028168E0,3.072660370E0
6.716407408E1,8.122259674E0,4.444856873E0,2.800975342E0
6.717403208E1,8.782686310E0,5.404960327E0,3.539539490E0
6.718399008E1,9.664951630E0,6.065237274E0,5.225483551E0
6.719394808E1,1.051907547E1,6.509214020E0,7.293882294E0
6.720390608E1,1.065723816E1,6.462660828E0,8.787176971E0
6.721386308E1,1.033870056E1,5.866750031E0,9.455237732E0
6.722382108E1,9.372310181E0,5.026547241E0,8.920699310E0
6.723377908E1,7.865543518E0,4.575086060E0,7.519313507E0
6.724373708E1,6.062093811E0,4.522695007E0,6.032455444E0
6.725369408E1,4.503385162E0,4.706662445E0,5.406457214E0
6.726365208E1,3.491639099E0,4.898413696E0,5.945336609E0
6.727361008E1,3.338058472E0,5.219346313E0,7.646249542E0
6.728356808E1,3.979324951E0,5.584287415E0,1.025697052E1
6.729352608E1,5.125192108E0,5.631738739E0,1.307740540E1
6.730348308E1,6.002817078E0,5.645210724E0,1.490061401E1
6.731344108E1,6.175557861E0,5.885910187E0,1.549263290E1
6.732339908E1,5.620512085E0,6.089187469E0,1.489372833E1
6.733335708E1,4.399052124E0,6.196364594E0,1.354084167E1
6.734331508E1,3.330723724E0,6.090384979E0,1.224693237E1
6.735327208E1,2.640658722E0,5.646258545E0,1.102666992E1
6.736323008E1,2.054777069E0,5.043312378E0,9.552685089E0
6.737318808E1,1.306782532E0,4.396357727E0,7.860154724E0
6.738314608E1,-1.327738953E-1,3.489693146E0,5.746999054E0
6.739310408E1,-1.858684845E0,2.663112030E0,3.358865204E0
6.740306108E1,-2.357747040E0,2.169438629E0,2.248324585E0
6.741301908E1,-2.257605286E0,1.786983948E0,2.575095062E0
6.742297708E1,-1.966311035E0,1.532662811E0,3.300336914E0
6.743293508E1,-1.457968140E0,1.468895416E0,4.086502075E0
6.744289308E1,-5.782475281E-1,2.065255280E0,5.453309784E0
6.745285008E1,4.206253052E-1,2.850522308E0,7.290738831E0
6.746280808E1,7.649093628E-1,2.940335541E0,7.495363312E0
6.747276608E1,1.954934692E-1,2.842738495E0,6.040239258E0
6.748272408E1,-6.578819275E-1,2.815944214E0,4.792883148E0
6.749268208E1,-1.082399139E0,2.917882233E0,4.396357727E0
6.750263908E1,-1.017284546E0,3.405119019E0,5.027744751E0
6.751259708E1,-5.044509888E-1,3.992198181E0,6.522686005E0
6.752255508E1,3.655398560E-1,4.480482788E0,8.268954620E0
6.753251308E1,9.773176575E-1,5.021607513E0,9.864636383E0
6.754247108E1,1.292412415E0,5.579497375E0,1.040606049E1
6.755242808E1,1.031205597E0,5.950875092E0,9.052425385E0
6.756238608E1,8.143066406E-1,6.363566895E0,7.008126526E0
6.757234408E1,1.377734985E0,7.283104706E0,5.711373138E0
6.758230208E1,2.610421600E0,8.961714020E0,5.237308960E0
6.759226008E1,4.098028107E0,1.070753357E1,5.632936249E0
6.760221708E1,5.654042358E0,1.185489761E1,6.475833435E0
6.761217508E1,6.678811340E0,1.252116211E1,7.664062500E0
6.762213308E1,6.938670959E0,1.256247620E1,8.077951813E0
6.763209108E1,6.596632233E0,1.200189194E1,7.417824554E0
6.764204808E1,6.135890350E0,1.103535187E1,7.861052856E0
6.765200608E1,6.406078491E0,9.422904968E0,1.028990204E1
6.766196408E1,6.283184052E0,7.506739655E0,1.292577072E1
6.767192208E1,5.642216949E0,5.687422943E0,1.442475357E1
6.768188008E1,4.690496063E0,3.910917206E0,1.440035431E1
6.769183708E1,3.472928009E0,2.496807861E0,1.310390030E1
6.770179508E1,2.512225800E0,1.515448608E0,1.104478226E1
6.771175308E1,1.701811066E0,9.059161377E-1,8.862919464E0
6.772171108E1,1.263971558E0,7.571255493E-1,7.215445404E0
6.773166908E1,1.159039764E0,6.791377258E-1,6.071374512E0
6.774162608E1,1.340612183E0,7.105723572E-1,5.099445648E0
6.775158408E1,1.937570801E0,1.028511200E0,4.510420532E0
6.776154208E1,2.771935730E0,1.577419739E0,4.400249634E0
6.777150008E1,3.569327545E0,2.033371582E0,4.314627686E0
6.778145808E1,4.831502838E0,2.462678833E0,3.693269806E0
6.779141508E1,6.326593781E0,3.060086517E0,3.230132904E0
6.780137308E1,7.284751282E0,3.861669617E0,3.133733368E0
6.781133108E1,7.621850281E0,4.721331940E0,3.152294769E0
6.782128908E1,7.864046631E0,5.278473358E0,3.358116760E0
6.783124708E1,8.127798157E0,5.627248077E0,3.928580475E0
6.784120408E1,8.347241821E0,5.693111115E0,4.433929596E0
6.785116208E1,8.494086456E0,5.329966278E0,4.404889984E0
6.786112008E1,8.645122375E0,5.218597870E0,4.045337677E0
6.787107808E1,8.688981171E0,5.721402283E0,4.068689117E0
6.788103608E1,8.434360657E0,6.436016235E0,4.536765747E0
6.789099308E1,8.117619324E0,7.201973419E0,4.990023193E0
6.790095108E1,7.358996887E0,7.714058533E0,5.432952118E0
6.791090908E1,6.467899933E0,7.608228607E0,6.327491913E0
6.792086708E1,5.854325867E0,7.129224701E0,8.171207886E0
6.793082508E1,5.329217834E0,6.492748260E0,1.004830444E1
6.794078208E1,4.633913727E0,5.791007538E0,1.119207596E1
6.795074008E1,3.751648407E0,5.122497711E0,1.192315567E1
6.796069808E1,3.348536682E0,4.746180267E0,1.260887970E1
6.797065608E1,3.475772095E0,4.573738861E0,1.395278503E1
6.798061408E1,3.656296692E0,4.408632202E0,1.501497620E1
6.799057133E1,3.714076538E0,4.096531219E0,1.485840179E1
6.800052933E1,3.609294434E0,3.911665649E0,1.393781616E1
6.801048733E1,3.448528748E0,4.033961334E0,1.303219940E1
6.802044533E1,2.787653046E0,4.041146393E0,1.163605270E1
6.803040233E1,1.578018494E0,3.713627472E0,9.498946838E0
6.804036033E1,2.902464294E-1,3.327131195E0,7.355404358E0
6.805031833E1,-7.354206848E-1,2.963537292E0,5.490731964E0
6.806027633E1,-1.484612732E0,2.714155884E0,3.940555573E0
6.807023433E1,-1.913919983E0,2.509531403E0,2.884052582E0
6.808019133E1,-2.023043060E0,2.379302216E0,2.000290375E0
6.809014933E1,-2.005379791E0,2.518662415E0,1.157243500E0
6.810010733E1,-1.663790131E0,3.228935394E0,7.981402588E-1
6.811006533E1,-1.573527832E0,4.177961884E0,6.701564026E-1
6.812002333E1,-1.598076782E0,5.220543823E0,1.246457977E0
6.812998033E1,-1.207538910E0,6.285279694E0,2.732268219E0
6.813993833E1,-4.433779907E-1,7.064259796E0,5.054688721E0
6.814989633E1,-1.465452576E-1,7.301666107E0,7.338938599E0
6.815985433E1,6.062393188E-2,7.058122559E0,8.924740906E0
6.816981233E1,2.565664673E-1,6.341263275E0,9.836345215E0
6.817976933E1,6.194119263E-1,5.506449280E0,9.918973389E0
6.818972733E1,1.187929688E0,4.991071014E0,9.892179108E0
6.819968533E1,1.838177490E0,4.834346924E0,9.239536285E0
6.820964333E1,3.113675079E0,4.863985291E0,7.912695465E0
6.821960133E1,5.012476501E0,5.385500793E0,7.000043335E0
6.822955833E1,6.802304535E0,6.321354675E0,6.768923950E0
6.823951633E1,7.520810394E0,7.182813263E0,6.380332031E0
6.824947433E1,7.028334503E0,8.083041229E0,5.541775818E0
6.825943233E1,5.708529053E0,8.515641632E0,4.698728943E0
6.826939033E1,4.345014496E0,8.160579987E0,4.129762115E0
6.827934733E1,3.496878204E0,7.220684509E0,4.191284180E0
6.828930533E1,3.680396576E0,6.187532959E0,6.322103119E0
6.829926333E1,4.522695007E0,5.295986938E0,9.453740845E0
6.830922133E1,5.024601288E0,4.155358887E0,1.115570160E1
6.831917933E1,5.280718689E0,2.957998810E0,1.116049164E1
6.832913633E1,5.324727173E0,2.038011932E0,9.967771912E0
6.833909433E1,5.118456116E0,1.562450867E0,8.169261932E0
6.834905233E1,4.616998901E0,1.325493622E0,6.510411530E0
6.835901033E1,4.116439819E0,1.133892059E0,5.187911682E0
6.836896833E1,3.998485107E0,1.195563812E0,4.462370453E0
6.837892533E1,4.193379822E0,1.565294952E0,4.269571381E0
6.838888333E1,4.409380646E0,1.861977997E0,4.281247101E0
6.839884133E1,4.255350952E0,2.030976563E0,4.597389679E0
6.840879933E1,3.920497284E0,2.212099915E0,5.006189575E0
6.841875733E1,4.107608185E0,2.506537628E0,5.534740448E0
6.842871433E1,4.636907501E0,3.022814026E0,6.270610199E0
6.843867233E1,5.309009857E0,3.860621796E0,7.330705719E0
6.844863033E1,6.101312256E0,4.497247925E0,8.308921509E0
6.845858833E1,7.065756683E0,5.069956970E0,8.364006958E0
6.846854533E1,7.910749512E0,5.812712402E0,8.212971039E0
6.847850333E1,8.134983215E0,6.252198486E0,7.687114563E0
6.848846133E1,7.904911652E0,6.325096893E0,6.752308502E0
6.849841933E1,7.915838928E0,6.120322723E0,6.493047638E0
6.850837733E1,8.227341156E0,5.894292755E0,6.989265747E0
6.851833433E1,8.639733582E0,5.930367737E0,7.467970276E0
6.852829233E1,9.038055267E0,6.192173309E0,8.108787689E0
6.853825033E1,9.436526642E0,6.619983673E0,8.830287323E0
6.854820833E1,9.812095642E0,7.563771057E0,9.426198120E0
6.855816633E1,9.942773895E0,8.564889221E0,1.021430923E1
6.856812333E1,9.348809052E0,8.659492493E0,1.084120560E1
6.857808133E1,8.460705872E0,8.204438782E0,1.112217133E1
6.858803933E1,7.808512115E0,7.935148773E0,1.141032211E1
6.859799733E1,7.646548920E0,7.833809509E0,1.201326828E1
6.860795533E1,7.396868134E0,7.629334717E0,1.293011169E1
6.861791233E1,6.603667603E0,7.227420502E0,1.363709152E1
6.862787033E1,5.388943634E0,6.660699005E0,1.362661331E1
6.863782833E1,4.004023590E0,6.101461945E0,1.300001633E1
6.864778633E1,2.899320831E0,5.679489441E0,1.194605804E1
6.865774433E1,2.018552399E0,5.288352814E0,1.077189972E1
6.866770133E1,1.184636536E0,5.020859070E0,9.404942322E0
6.867765933E1,4.138893127E-1,4.618645477E0,7.932903442E0
