"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.520334613E1,1.253643036E0,1.961221619E0,1.240859619E1
1.521330212E1,1.756746826E0,9.624984741E-1,1.417836594E1
1.522325713E1,1.178349609E0,-6.780899048E-2,1.538410858E1
1.523321313E1,-1.710942078E-1,-9.985734558E-1,1.554771835E1
1.524316913E1,-1.729503479E0,-1.582509155E0,1.442744797E1
1.525312513E1,-2.977308655E0,-1.522633667E0,1.256367371E1
1.526308112E1,-3.403472443E0,-1.115180969E0,1.077743820E1
1.527303713E1,-2.950514374E0,-3.832031250E-1,9.434431000E0
1.528299213E1,-2.149679718E0,5.727090454E-1,8.866511993E0
1.529294813E1,-1.220561829E0,1.144819336E0,8.870703278E0
1.530290413E1,-4.882846069E-1,1.299447784E0,9.210945740E0
1.531286012E1,-7.978408813E-2,1.178648987E0,9.699978790E0
1.532281613E1,4.296066284E-2,9.428892517E-1,1.012569351E1
1.533277113E1,2.589614868E-2,7.652087402E-1,1.010638367E1
1.534272713E1,-1.278341675E-1,6.533912659E-1,9.582922211E0
1.535268313E1,-3.851490784E-1,5.481600952E-1,8.940308533E0
1.536263913E1,-6.848258972E-1,4.076023865E-1,8.368497620E0
1.537259412E1,-8.605604553E-1,2.978805542E-1,7.926167450E0
1.538255013E1,-8.693920898E-1,2.851570129E-1,7.533234558E0
1.539250613E1,-6.334826660E-1,3.436853027E-1,7.183561707E0
1.540246213E1,-2.703378296E-1,4.082011414E-1,7.104675751E0
1.541241813E1,1.282832336E-1,4.881349182E-1,7.277566223E0
1.542237312E1,5.123844910E-1,6.697073364E-1,7.476352844E0
1.543232913E1,6.267466736E-1,9.431886292E-1,7.550748138E0
1.544228513E1,5.869294739E-1,1.195264435E0,7.368427277E0
1.545224113E1,4.963677979E-1,1.341510315E0,7.165599060E0
1.546219713E1,3.405418396E-1,1.432970123E0,7.230264587E0
1.547215212E1,2.647993469E-1,1.466650085E0,7.282505951E0
1.548210812E1,3.161425781E-1,1.469344482E0,7.639513550E0
1.549206413E1,2.832110596E-1,1.359922028E0,8.486602020E0
1.550202013E1,6.391708374E-2,8.247848511E-1,9.670041046E0
1.551197613E1,-3.565585327E-1,2.721340942E-1,1.056517960E1
1.552193113E1,-6.734495544E-1,1.838177490E-1,1.083162552E1
1.553188712E1,-8.487350464E-1,2.209405518E-1,1.046982788E1
1.554184313E1,-9.391470337E-1,3.185375977E-1,9.756411438E0
1.555179913E1,-1.064586182E0,5.095404053E-1,9.236542511E0
1.556175513E1,-9.868977356E-1,6.810836792E-1,8.965755615E0
1.557171013E1,-6.453080750E-1,7.647596741E-1,8.970994720E0
1.558166612E1,-3.189866638E-1,6.797364807E-1,9.572743378E0
1.559162213E1,-1.109193420E-1,3.838018799E-1,1.033046768E1
1.560157813E1,-2.649490356E-2,1.107696533E-2,1.090063202E1
1.561153313E1,-1.871109009E-2,-3.032693481E-1,1.117067047E1
1.562148913E1,-5.254074097E-2,-3.396437073E-1,1.114402588E1
1.563144512E1,3.742218018E-3,-1.471440125E-1,1.080632812E1
1.564140113E1,-3.981719971E-2,3.037184143E-1,1.049647247E1
1.565135713E1,-3.387455750E-1,1.059347076E0,1.049811905E1
1.566131213E1,-6.286926270E-1,1.683399353E0,9.867929535E0
1.567126813E1,-6.256988525E-1,1.797761536E0,8.783734131E0
1.568122413E1,-2.409988403E-2,1.805096283E0,8.500074005E0
1.569118012E1,1.098415833E0,1.723964996E0,9.468110962E0
1.570113650E1,1.836680603E0,1.188977509E0,1.132784363E1
1.571109150E1,2.140249329E0,1.640588379E-1,1.331825455E1
1.572104750E1,1.536704407E0,-7.927514648E-1,1.450348984E1
1.573100350E1,1.526824951E-1,-1.608854370E0,1.445633789E1
1.574095950E1,-1.317859497E0,-2.178419952E0,1.335627548E1
1.575091550E1,-2.202819214E0,-2.241588593E0,1.202898560E1
1.576087050E1,-2.375410309E0,-1.788780212E0,1.068972061E1
1.577082650E1,-1.846110992E0,-1.160386963E0,9.573042755E0
1.578078250E1,-8.223898315E-1,-4.837939453E-1,9.352700958E0
1.579073850E1,1.258882141E-1,1.034349060E-1,9.586065674E0
1.580069450E1,8.809181213E-1,5.881269836E-1,9.484876099E0
1.581064950E1,1.492845612E0,1.048120422E0,9.161997528E0
1.582060550E1,1.776056671E0,1.351090393E0,8.927135925E0
1.583056150E1,1.940564575E0,1.250649261E0,8.457113342E0
1.584051750E1,1.607956238E0,8.614585876E-1,8.615933075E0
1.585047250E1,8.640032959E-1,8.532257080E-3,9.823921051E0
1.586042850E1,2.215393066E-2,-9.864486694E-1,1.107037903E1
1.587038450E1,-7.210505676E-1,-1.400637360E0,1.168500092E1
1.588034050E1,-1.344354401E0,-1.457070007E0,1.158470947E1
1.589029650E1,-1.702709198E0,-1.304986267E0,1.075693085E1
1.590025150E1,-1.624871063E0,-7.720944214E-1,9.494156799E0
1.591020750E1,-1.165925446E0,2.679428101E-2,8.402776337E0
1.592016350E1,-6.971003723E-1,7.943980408E-1,7.381749573E0
1.593011950E1,-4.071533203E-1,1.393601990E0,6.720574493E0
1.594007550E1,-1.968406677E-1,1.720821533E0,6.557713165E0
1.595003050E1,-1.586700439E-1,1.823957062E0,6.791826324E0
1.595998650E1,-2.417472839E-1,1.803749084E0,7.139403534E0
1.596994250E1,-3.329077148E-1,1.805395660E0,7.312892761E0
1.597989850E1,-3.956272888E-1,1.888772278E0,7.156168671E0
1.598985450E1,-3.375480652E-1,1.999691620E0,6.993457031E0
1.599980950E1,-8.502319336E-2,2.078727264E0,7.055278473E0
1.600976550E1,2.871029663E-1,2.093696136E0,7.657027130E0
1.601972150E1,5.763015747E-1,1.957479401E0,8.740623779E0
1.602967750E1,6.906637573E-1,1.714384918E0,9.503736877E0
1.603963350E1,6.394702148E-1,1.486259308E0,9.783954163E0
1.604958850E1,4.296066284E-1,1.260977783E0,9.958341522E0
1.605954450E1,6.017486572E-2,8.867559814E-1,1.003947281E1
1.606950050E1,-3.601510620E-1,4.251159668E-1,1.038360718E1
1.607945650E1,-6.065386963E-1,1.871109009E-1,1.077594131E1
1.608941150E1,-5.945635986E-1,2.095642090E-1,1.113758926E1
1.609936750E1,-3.960763550E-1,4.334985352E-1,1.126213028E1
1.610932350E1,-6.092330933E-2,7.433541870E-1,1.138487503E1
1.611927950E1,1.386117554E-1,1.074315948E0,1.138577316E1
1.612923550E1,1.683998108E-1,1.279239807E0,1.136346954E1
1.613919050E1,-7.753875732E-2,1.439556427E0,1.126138184E1
1.614914650E1,-4.951702881E-1,1.652264099E0,1.086814957E1
1.615910250E1,-7.198530579E-1,1.675166473E0,1.038615189E1
1.616905850E1,-6.225553894E-1,1.521735535E0,1.042791504E1
1.617901350E1,-2.278262329E-1,1.256337433E0,1.108669510E1
1.618896950E1,8.487350464E-2,7.292834473E-1,1.219229599E1
1.619892550E1,7.095245361E-2,-1.351689148E-1,1.371612717E1
1.620888150E1,-4.468208313E-1,-1.095871124E0,1.491797791E1
1.621883750E1,-1.443148956E0,-1.587598572E0,1.511826141E1
1.622879250E1,-2.569107513E0,-1.626367950E0,1.405547150E1
1.623874850E1,-3.365750885E0,-1.338067474E0,1.205308548E1
1.624870450E1,-3.586392059E0,-7.530839539E-1,1.029798523E1
1.625866050E1,-3.140169983E0,7.200027466E-2,9.157506866E0
1.626861650E1,-2.170935516E0,8.677455139E-1,8.559350739E0
1.627857150E1,-1.096020813E0,1.447489929E0,8.578959961E0
1.628852750E1,-1.818717957E-1,1.700763245E0,9.111702118E0
1.629848350E1,5.066963196E-1,1.695374451E0,9.757010193E0
1.630843950E1,7.979905701E-1,1.649270325E0,1.007524841E1
1.631839450E1,5.297483826E-1,1.345551910E0,1.017389328E1
1.632835050E1,-6.765930176E-2,8.840615845E-1,1.019200562E1
1.633830650E1,-6.231541443E-1,4.935237122E-1,1.003363495E1
1.634826250E1,-1.003064117E0,2.538720703E-1,9.766889648E0
1.635821850E1,-1.170416107E0,2.661465454E-1,9.345066833E0
1.636817350E1,-1.067579956E0,4.085005188E-1,8.706644440E0
1.637812950E1,-7.685018921E-1,6.827302551E-1,8.011040955E0
1.638808550E1,-4.140390015E-1,9.541159058E-1,7.549400940E0
1.639804150E1,-1.333726501E-1,1.129850464E0,7.270231476E0
1.640799750E1,7.214996338E-2,1.231788483E0,7.195536804E0
1.641795250E1,2.101629639E-1,1.159937897E0,7.281308441E0
1.642790850E1,2.911445618E-1,8.572673035E-1,7.611821136E0
1.643786450E1,2.549198914E-1,6.315367126E-1,8.203989716E0
1.644782050E1,1.595681763E-1,4.117936707E-1,8.818461914E0
1.645777550E1,-1.032852173E-2,1.377136230E-1,9.257349243E0
1.646773150E1,-3.019221497E-1,1.429527283E-1,9.295968933E0
1.647768750E1,-4.204756165E-1,4.623884583E-1,8.499175873E0
1.648764350E1,-2.923420715E-1,1.014889526E0,7.476502533E0
1.649759950E1,-6.556365967E-2,1.608854370E0,7.005731506E0
1.650755450E1,1.410067749E-1,2.055375824E0,6.878945160E0
1.651751050E1,8.921447754E-2,2.400408325E0,7.029082947E0
1.652746650E1,-1.097218323E-1,2.502945099E0,7.060218201E0
1.653742250E1,-3.649411011E-1,2.555785217E0,6.934629364E0
1.654737850E1,-7.530839539E-1,2.596799927E0,6.941515045E0
1.655733350E1,-1.039737854E0,2.469714203E0,7.063211975E0
1.656728950E1,-1.120270386E0,2.339634705E0,7.491471405E0
1.657724550E1,-1.113235016E0,2.138303375E0,8.322992249E0
1.658720150E1,-1.108444977E0,1.872156830E0,9.128467255E0
1.659715650E1,-9.999206543E-1,1.598076782E0,9.626331940E0
1.660711250E1,-7.201524353E-1,1.350791016E0,1.017479141E1
1.661706850E1,-3.971241760E-1,1.209185486E0,1.076561279E1
1.662702450E1,-1.392105103E-1,1.209335175E0,1.110540619E1
1.663698050E1,-2.221380615E-1,1.375040588E0,1.157917099E1
1.664693550E1,-5.942642212E-1,1.820963287E0,1.207508972E1
1.665689150E1,-8.662486267E-1,2.182311859E0,1.225905716E1
1.666684750E1,-7.774832153E-1,2.011966095E0,1.192585007E1
1.667680350E1,-3.891906738E-3,1.445094910E0,1.163859741E1
1.668675850E1,1.078507233E0,1.026116180E0,1.294582901E1
1.669671450E1,2.313439178E0,3.460803223E-1,1.512245270E1
1.670667008E1,3.173550568E0,-5.439688110E-1,1.732482285E1
1.671662608E1,2.940485229E0,-1.156345367E0,1.820678879E1
1.672658208E1,1.850601654E0,-1.428629150E0,1.699311264E1
1.673653708E1,6.056405640E-1,-1.201551361E0,1.436712341E1
1.674649308E1,-3.426374817E-1,-5.236111450E-1,1.192195816E1
1.675644908E1,-9.831555176E-1,3.966751099E-1,9.834698639E0
1.676640508E1,-1.244512024E0,1.577569427E0,7.793842621E0
1.677636008E1,-1.004111938E0,2.855911102E0,5.743556213E0
1.678631608E1,-1.363664246E-1,3.747307434E0,4.662953339E0
1.679627208E1,1.391955414E0,4.173920288E0,5.306165771E0
1.680622808E1,3.005450134E0,4.153113556E0,7.255262604E0
1.681618408E1,3.959416351E0,3.835623779E0,9.467961273E0
1.682613908E1,4.028422852E0,3.186274109E0,1.105975113E1
1.683609508E1,2.830763397E0,1.939816132E0,1.169278473E1
1.684605108E1,9.003776550E-1,4.258644104E-1,1.167766617E1
1.685600708E1,-7.030879211E-1,-4.574487305E-1,1.125419678E1
1.686596208E1,-1.575174408E0,-6.780899048E-1,1.045455963E1
1.687591808E1,-1.749262390E0,-5.141807556E-1,9.325008545E0
1.688587408E1,-1.456620941E0,1.152603149E-2,8.189020844E0
1.689583008E1,-1.015488281E0,6.732998657E-1,7.376510468E0
1.690578608E1,-6.770420837E-1,1.155596924E0,6.927144928E0
1.691574108E1,-4.453239441E-1,1.461710358E0,6.462810516E0
1.692569708E1,-2.523751831E-1,1.754950562E0,6.084696808E0
1.693565308E1,-1.672023010E-1,1.997296600E0,5.961203613E0
1.694560908E1,-1.942959595E-1,2.057471466E0,6.061794434E0
1.695556408E1,-2.309696960E-1,2.128872986E0,6.021827545E0
1.696552008E1,-2.688409424E-1,2.312091980E0,5.695506134E0
1.697547608E1,-2.547702026E-1,2.450703735E0,5.311105499E0
1.698543208E1,-1.836680603E-1,2.636317749E0,5.053042145E0
1.699538808E1,-3.203338623E-2,2.828518066E0,5.028493195E0
1.700534308E1,2.652484131E-1,2.938239899E0,5.451064453E0
1.701529908E1,6.036946106E-1,2.842289429E0,6.284531250E0
1.702525508E1,7.515870667E-1,2.553539886E0,7.338489532E0
1.703521108E1,6.577322388E-1,2.096839600E0,8.092621307E0
1.704516608E1,5.780978394E-1,1.773212585E0,8.775501251E0
1.705512208E1,4.345463562E-1,1.420995026E0,1.002285736E1
1.706507808E1,1.666035461E-1,9.798623657E-1,1.126662094E1
1.707503408E1,-1.697470093E-1,7.231462097E-1,1.180145874E1
1.708499008E1,-4.132905579E-1,8.205935669E-1,1.188902664E1
1.709494508E1,-2.329156494E-1,1.064735870E0,1.186537582E1
1.710490108E1,3.153941345E-1,1.416204987E0,1.203991287E1
1.711485708E1,1.071920929E0,1.918260956E0,1.240186020E1
1.712481308E1,1.842967529E0,2.412084045E0,1.292367508E1
1.713476808E1,2.424807587E0,2.719394989E0,1.333367249E1
1.714472408E1,2.451152802E0,2.777025146E0,1.349339035E1
1.715468008E1,1.685195618E0,2.654729462E0,1.316377579E1
1.716463608E1,4.854405212E-1,2.743045807E0,1.243134888E1
1.717459208E1,-6.010002136E-1,2.905607758E0,1.098340988E1
1.718454708E1,-9.478289795E-1,2.708767090E0,9.238638153E0
1.719450308E1,-7.731422424E-1,2.781366119E0,8.685238953E0
1.720445908E1,-4.294569397E-1,3.071612549E0,9.179361420E0
1.721441508E1,-4.168830872E-1,2.565215607E0,9.968220978E0
1.722437008E1,-1.021775208E0,1.723964996E0,1.029903305E1
1.723432608E1,-1.774110718E0,1.321152649E0,1.010413834E1
1.724428208E1,-2.379302216E0,1.327140198E0,9.361382904E0
1.725423808E1,-2.789598999E0,1.451381836E0,8.683442688E0
1.726419408E1,-2.513123932E0,1.622326355E0,7.846383362E0
1.727414908E1,-1.018032990E0,1.958078156E0,7.898175659E0
1.728410508E1,1.191222839E0,2.199226685E0,9.909393311E0
1.729406108E1,2.907553711E0,2.244282990E0,1.281051041E1
1.730401708E1,3.406017151E0,1.811532898E0,1.502799911E1
1.731397208E1,2.576891327E0,7.607180786E-1,1.560295349E1
1.732392808E1,9.946815491E-1,-2.842588806E-1,1.459405151E1
1.733388408E1,-3.808081055E-1,-6.873706055E-1,1.302995407E1
1.734384008E1,-1.144819336E0,-6.728507996E-1,1.161868881E1
1.735379508E1,-1.375190277E0,-4.513114929E-1,1.033166519E1
1.736375108E1,-1.080902252E0,4.146377563E-2,9.102271729E0
1.737370708E1,-6.060896301E-1,5.989045715E-1,8.138725433E0
1.738366308E1,-3.107537842E-1,1.053060150E0,7.418273621E0
1.739361908E1,-1.746867371E-1,1.340013428E0,6.858288116E0
1.740357408E1,-6.810836792E-2,1.580862579E0,6.458918610E0
1.741353008E1,-1.778302002E-1,1.876198425E0,6.204747162E0
1.742348608E1,-3.689826965E-1,2.326911163E0,5.823040924E0
1.743344208E1,-6.059399414E-1,2.701282654E0,5.394781494E0
1.744339708E1,-6.295907593E-1,2.916235657E0,4.960833893E0
1.745335308E1,-3.299139404E-1,3.092269592E0,4.509821777E0
1.746330908E1,9.205856323E-2,3.108735352E0,4.723128204E0
1.747326508E1,6.014492798E-1,2.930456085E0,5.569019165E0
1.748322108E1,7.842192078E-1,2.372566223E0,7.134314117E0
1.749317608E1,6.581813049E-1,1.375639343E0,9.132059784E0
1.750313208E1,3.644920349E-1,3.902384949E-1,1.111543533E1
1.751308808E1,-7.035369873E-2,-3.378474426E-1,1.242206818E1
1.752304408E1,-4.578977966E-1,-7.099736023E-1,1.242625946E1
1.753299908E1,-6.800358582E-1,-5.935157776E-1,1.143591888E1
1.754295508E1,-5.743556213E-1,-3.222798157E-1,1.020143600E1
1.755291108E1,-1.118174744E-1,5.328918457E-2,9.808802490E0
1.756286708E1,3.507206726E-1,5.260061646E-1,1.019529877E1
1.757282208E1,6.258485413E-1,7.421566772E-1,1.025996429E1
1.758277808E1,6.682104492E-1,7.750881958E-1,9.986183624E0
1.759273408E1,5.213658142E-1,7.773335266E-1,9.737999725E0
1.760269008E1,2.290237427E-1,7.327262878E-1,9.555828552E0
1.761264608E1,8.068222046E-2,7.074288940E-1,9.166039124E0
1.762260108E1,4.775070190E-2,8.898994446E-1,8.961714020E0
1.763255708E1,2.739303589E-2,1.401685181E0,8.888815613E0
1.764251308E1,5.987548828E-3,2.283651123E0,8.987310791E0
1.765246908E1,-3.143463135E-2,3.094963989E0,8.840615845E0
1.766242408E1,-9.490264893E-2,3.329077148E0,8.292156372E0
1.767238008E1,4.562512207E-1,3.191513214E0,7.218588867E0
1.768233608E1,2.252216492E0,2.605781250E0,7.703280945E0
1.769229208E1,4.182003479E0,1.756896515E0,1.135733231E1
1.770224708E1,4.875211945E0,2.457888794E-1,1.675929886E1
1.771220308E1,4.133055267E0,-1.866768036E0,2.038940002E1
1.772215908E1,2.029779053E0,-3.601510620E0,2.092812973E1
1.773211508E1,-4.942721558E-1,-4.287983093E0,1.890254196E1
1.774207108E1,-2.435884552E0,-3.659140778E0,1.633852386E1
1.775202608E1,-2.452949066E0,-2.824027405E0,1.381507141E1
1.776198208E1,-1.553768921E0,-1.699715424E0,1.205922272E1
1.777193808E1,-4.754113770E-1,-2.612068176E-1,1.106963058E1
1.778189408E1,6.819818115E-1,7.295828247E-1,1.001342697E1
1.779184908E1,1.861678619E0,1.553619232E0,9.054371338E0
1.780180508E1,2.694995728E0,2.428250427E0,8.395142212E0
1.781176108E1,3.236270142E0,2.774480438E0,7.766748962E0
1.782171708E1,3.148702240E0,2.510279846E0,8.092621307E0
1.783167208E1,2.423909454E0,1.971550140E0,9.236991577E0
1.784162808E1,1.713187408E0,1.365460510E0,9.739346924E0
1.785158408E1,8.879534912E-1,8.875044250E-1,9.718839569E0
1.786154008E1,2.814147949E-2,4.465214539E-1,9.485175476E0
1.787149608E1,-6.676116943E-1,2.040257263E-1,8.506211243E0
1.788145108E1,-9.434880066E-1,3.116519165E-1,7.332052917E0
1.789140708E1,-8.237370300E-1,6.295907593E-1,6.350244598E0
1.790136308E1,-3.511697388E-1,1.238973541E0,5.653144226E0
1.791131908E1,2.600093079E-1,1.981130219E0,5.412594452E0
1.792127408E1,5.998027039E-1,2.523302765E0,5.294939117E0
1.793123008E1,5.526507568E-1,2.694396973E0,4.953648834E0
1.794118608E1,1.929487610E-1,2.679128723E0,4.597389679E0
1.795114208E1,-2.601589966E-1,2.542013855E0,4.584067383E0
1.796109808E1,-4.486170959E-1,2.399809570E0,4.986131287E0
1.797105308E1,-4.328997803E-1,2.445913696E0,5.545518036E0
1.798100908E1,-3.550616455E-1,2.467618561E0,5.982309723E0
1.799096508E1,-2.809657288E-1,2.433938599E0,6.407126312E0
1.800092108E1,-2.380050659E-1,2.428549805E0,6.952592010E0
1.801087608E1,5.194198608E-2,2.436932373E0,7.509434052E0
1.802083208E1,2.659968567E-1,2.529140625E0,8.570128326E0
1.803078808E1,1.285826111E-1,2.481539612E0,9.350455627E0
1.804074408E1,-1.809736633E-1,2.204615479E0,9.556576996E0
1.805069908E1,-6.496490479E-1,1.850751343E0,9.753717041E0
1.806065508E1,-1.043629761E0,1.612446899E0,9.926757202E0
1.807061108E1,-1.263672180E0,1.610351257E0,9.945917358E0
1.808056708E1,-1.203497314E0,1.821262665E0,1.000160156E1
1.809052308E1,-7.711962891E-1,2.151625671E0,1.034588562E1
1.810047808E1,-7.918533325E-2,2.604583740E0,1.097143478E1
1.811043408E1,5.267546082E-1,2.990481262E0,1.161838943E1
1.812039008E1,6.864724731E-1,3.027604065E0,1.190175018E1
1.813034608E1,3.656895447E-1,3.109633484E0,1.224498642E1
1.814030108E1,-2.462379456E-1,3.300187225E0,1.246038849E1
1.815025708E1,-5.246589661E-1,3.279979248E0,1.187839874E1
1.816021308E1,-3.484753418E-1,3.368145905E0,1.116827545E1
1.817016908E1,4.011657715E-1,3.426225128E0,1.157348282E1
1.818012408E1,1.160836029E0,3.063529358E0,1.289253983E1
1.819008008E1,1.179547119E0,2.253264313E0,1.431847458E1
1.820003608E1,1.594184875E-1,1.205143890E0,1.451830902E1
1.820999208E1,-1.390608215E0,2.649490356E-1,1.378618149E1
1.821994708E1,-2.751727753E0,-3.650907898E-1,1.285706360E1
1.822990308E1,-3.519481201E0,-5.207670593E-1,1.192704758E1
1.823985908E1,-3.364852753E0,1.125659180E-1,1.095526840E1
1.824981508E1,-2.419119415E0,1.203796692E0,1.012120285E1
1.825977108E1,-1.310524750E0,2.218237152E0,9.583670654E0
1.826972608E1,-2.939886475E-1,2.994223480E0,9.315278778E0
1.827968208E1,5.331912231E-1,3.407064972E0,9.679770813E0
1.828963808E1,9.315129089E-1,3.478316803E0,1.010623398E1
1.829959408E1,6.756948853E-1,3.128643951E0,1.025637177E1
1.830954908E1,-7.185058594E-3,2.373763733E0,1.009425888E1
1.831950508E1,-8.099656677E-1,1.419049072E0,1.015667908E1
1.832946108E1,-1.541494446E0,5.930667114E-1,1.052147049E1
1.833941708E1,-1.956431580E0,4.475692749E-2,1.073926758E1
1.834937208E1,-1.974394226E0,-2.119592285E-1,1.065529221E1
1.835932808E1,-1.718725891E0,-2.739303589E-2,1.001746857E1
1.836928408E1,-1.244212646E0,2.537223816E-1,8.951535187E0
1.837924008E1,-5.180726624E-1,6.596781921E-1,8.156089325E0
1.838919508E1,3.299139404E-1,1.200802917E0,7.735613708E0
1.839915108E1,7.969427490E-1,1.619631958E0,7.510631561E0
1.840910708E1,8.774752808E-1,1.711989899E0,7.208410034E0
1.841906308E1,6.069877625E-1,1.638792114E0,6.771019592E0
1.842901908E1,2.305206299E-1,1.491199036E0,6.235732727E0
1.843897408E1,-1.689985657E-1,1.420845337E0,5.843398590E0
1.844893008E1,-4.149371338E-1,1.240620117E0,5.616470490E0
1.845888608E1,-4.059558105E-1,9.822573853E-1,5.845643921E0
1.846884208E1,-1.362167358E-1,1.069226532E0,6.313121796E0
1.847879708E1,4.825964355E-1,1.193767548E0,6.690636749E0
1.848875308E1,1.032702484E0,1.357826385E0,7.258705444E0
1.849870908E1,1.113833771E0,1.516047363E0,7.722890167E0
1.850866508E1,6.123765564E-1,1.428329773E0,7.802524567E0
1.851862008E1,-2.095642090E-2,1.225800934E0,7.432494049E0
1.852857608E1,-4.234693909E-1,1.210083618E0,7.490273895E0
1.853853208E1,-6.222560120E-1,1.150956573E0,7.904312897E0
1.854848808E1,-6.122268677E-1,1.085841980E0,8.226592712E0
1.855844308E1,-4.879852295E-1,1.086291046E0,8.566086731E0
1.856839908E1,-2.306703186E-1,9.800120544E-1,9.148974609E0
1.857835508E1,1.389111328E-1,9.389973450E-1,9.887389069E0
1.858831108E1,4.495152283E-1,9.171427917E-1,1.074720108E1
1.859826708E1,8.857081604E-1,9.991722107E-1,1.150836823E1
1.860822208E1,1.379082184E0,1.266965332E0,1.201281921E1
1.861817808E1,1.574425964E0,1.775308228E0,1.230141907E1
1.862813408E1,1.342109070E0,2.203268280E0,1.237431747E1
1.863809008E1,9.096583557E-1,2.365530853E0,1.227851669E1
1.864804508E1,5.066963196E-1,2.630779266E0,1.121408020E1
1.865800108E1,8.409512329E-1,2.830763397E0,1.000609222E1
1.866795708E1,1.833986206E0,2.777324524E0,1.051204010E1
1.867791308E1,2.528392181E0,2.085163879E0,1.265618134E1
1.868786808E1,2.531685333E0,1.069525909E0,1.471500000E1
1.869782408E1,1.810634766E0,-2.107617188E-1,1.605636063E1
1.870778033E1,4.053570557E-1,-1.466051331E0,1.647069901E1
1.871773633E1,-1.230441284E0,-2.520907745E0,1.582928284E1
1.872769133E1,-2.231260071E0,-3.164419556E0,1.476724136E1
1.873764733E1,-2.393822021E0,-2.877316589E0,1.334175568E1
1.874760333E1,-1.566941528E0,-1.854942627E0,1.179172897E1
1.875755933E1,-2.562670898E-1,-8.264314270E-1,1.063777863E1
1.876751533E1,1.058598633E0,2.868035889E-1,9.988878021E0
1.877747033E1,2.009421387E0,1.417851562E0,9.756411438E0
1.878742633E1,2.274220734E0,2.218386841E0,9.328301697E0
1.879738233E1,1.896107025E0,2.446512451E0,8.634195099E0
1.880733833E1,1.335373077E0,2.473306732E0,8.131989441E0
1.881729333E1,1.025068359E0,2.477348328E0,7.838898926E0
1.882724933E1,9.026229858E-1,2.364333344E0,7.680528259E0
1.883720533E1,7.770341492E-1,2.155068512E0,7.632627869E0
1.884716133E1,4.701722717E-1,1.781295776E0,7.716752930E0
