"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.736399375E1,1.509113163E-1,1.281079888E0,1.023313332E1
5.737599375E1,2.055853158E-1,1.269721746E0,1.038182354E1
5.738599375E1,1.965065002E-1,1.414369822E0,1.043809700E1
5.739599375E1,1.935568452E-1,1.525173426E0,1.055791187E1
5.740799375E1,1.465347111E-1,1.466697454E0,1.071752930E1
5.741799375E1,1.370824128E-1,1.301535845E0,1.110935402E1
5.742799375E1,1.565807909E-1,1.049646735E0,1.163760185E1
5.743999375E1,3.664756715E-1,8.603515625E-1,1.197844028E1
5.744999375E1,3.593409359E-1,8.011956811E-1,1.188127327E1
5.745999375E1,1.805323809E-1,8.411213160E-1,1.162094688E1
5.747199375E1,-4.707958177E-2,9.031503201E-1,1.129812336E1
5.748399219E1,-3.442479074E-1,9.644514918E-1,1.097102737E1
5.749399375E1,-4.750096202E-1,9.401072264E-1,1.063807964E1
5.750399375E1,-5.260636210E-1,7.629363537E-1,1.049003220E1
5.751599375E1,-4.649731219E-1,5.429475307E-1,1.047548485E1
5.752599375E1,-2.606807053E-1,3.753437698E-1,1.048011017E1
5.753599531E1,6.540958770E-3,2.172307074E-1,1.055723286E1
5.754799375E1,2.861645520E-1,1.276971400E-1,1.039388084E1
5.755799375E1,5.201163888E-1,1.328877658E-1,1.021612644E1
5.756999219E1,5.659030676E-1,1.420623511E-1,9.869607925E0
5.757999375E1,4.773846865E-1,1.625088304E-1,9.546754837E0
5.758999375E1,3.096181750E-1,1.016578078E-1,9.481489182E0
5.760199375E1,1.953860223E-1,-8.318414539E-2,9.664339066E0
5.761199375E1,1.565424800E-1,-1.701319665E-1,9.686643600E0
5.762199375E1,1.554698795E-1,-2.163304836E-1,9.698259354E0
5.763399375E1,2.814240456E-1,-2.423123568E-1,9.482139587E0
5.764399375E1,2.937206626E-1,-2.568978369E-1,9.322140694E0
5.765399375E1,3.167912066E-1,-3.016310930E-1,9.214794159E0
5.766599375E1,4.427549541E-1,-3.209283650E-1,9.060454369E0
5.767599375E1,4.020247757E-1,-3.195780218E-1,8.964886665E0
5.768599375E1,2.906273603E-1,-2.986335754E-1,8.938406944E0
5.769599375E1,2.217222303E-1,-3.169540167E-1,9.006872177E0
5.770599375E1,1.186470538E-1,-1.697010249E-1,9.199691772E0
5.771799688E1,-7.259219140E-2,6.494033337E-2,9.277254105E0
5.772999375E1,-1.246421412E-1,1.712716073E-1,9.225423813E0
5.774199219E1,-9.343133122E-2,2.164454013E-1,9.318922997E0
5.775199375E1,-6.209601462E-2,1.751023382E-1,9.308675766E0
5.776199375E1,4.848737270E-2,1.698638201E-1,9.395383835E0
5.777399375E1,8.061756194E-2,1.783776134E-1,9.434438705E0
5.778399375E1,-6.002742425E-2,2.715982497E-1,9.455123901E0
5.779599375E1,-9.531795233E-2,4.304774702E-1,9.531211853E0
5.780599375E1,-1.523861587E-1,5.717449188E-1,9.427973747E0
5.781599375E1,-2.535363734E-1,6.814376712E-1,9.324975014E0
5.782599375E1,-3.044754267E-1,7.221199274E-1,9.406800270E0
5.783599375E1,-1.022515669E-1,7.372608781E-1,9.498449326E0
5.784599375E1,-3.169922903E-2,6.802118421E-1,9.359576225E0
5.785599375E1,-7.580042630E-2,6.348561049E-1,9.337625504E0
5.786599375E1,-5.238513462E-3,6.092094183E-1,9.398228645E0
5.787599375E1,1.234450471E-2,6.044497490E-1,9.406320572E0
5.788599375E1,2.398990095E-2,6.700891852E-1,9.383949280E0
5.789599375E1,5.650316365E-3,6.821846962E-1,9.352316856E0
5.790599375E1,2.547430620E-2,7.116811872E-1,9.359519005E0
5.791799375E1,6.904877722E-3,7.943003774E-1,9.441429138E0
5.792999375E1,2.477041036E-1,8.162504435E-1,9.264028549E0
5.793999375E1,3.492948711E-1,8.671032786E-1,9.079176903E0
5.794999375E1,2.112068981E-1,9.563494921E-1,9.020470619E0
5.796199375E1,1.172201186E-1,9.621913433E-1,9.189769745E0
5.797199375E1,1.077869534E-1,9.164237380E-1,9.372532845E0
5.798399219E1,7.408617437E-2,8.749562502E-1,9.567460060E0
5.799399375E1,2.563232481E-1,7.650527954E-1,9.707060814E0
5.800399375E1,3.318555057E-1,7.258357406E-1,9.801200867E0
5.801599375E1,3.238109946E-1,7.879892588E-1,9.672115326E0
5.802599375E1,2.045605928E-1,9.024512172E-1,9.522381783E0
5.803599375E1,1.841715723E-1,1.052146316E0,9.390346527E0
5.804599375E1,1.362013370E-1,1.196507096E0,9.198025703E0
5.805599375E1,1.051054522E-1,1.269022703E0,9.145831108E0
5.806599375E1,1.697105914E-1,1.283771038E0,9.265666008E0
5.807599375E1,2.160431892E-1,1.244103789E0,9.391094208E0
5.808599375E1,2.952433825E-1,1.243222833E0,9.580714226E0
5.809599375E1,2.698935568E-1,1.225333214E0,9.755290031E0
5.810599375E1,1.354543567E-1,1.276990652E0,1.010173035E1
5.811799375E1,6.799533218E-2,1.330362082E0,1.023640919E1
5.812799375E1,-1.373314112E-2,1.441615820E0,1.019822693E1
5.813999219E1,-2.193088643E-2,1.490553379E0,1.015025711E1
5.814999375E1,8.485051244E-2,1.493627548E0,1.018671513E1
5.815999375E1,1.560732275E-1,1.415576577E0,1.027394009E1
5.817199375E1,2.735040188E-1,1.238999367E0,1.046651173E1
5.818199375E1,3.325929344E-1,1.133367181E0,1.081233025E1
5.819199375E1,3.754204214E-1,1.044005990E0,1.096899700E1
5.820399375E1,5.202887654E-1,1.025426984E0,1.100478554E1
5.821399375E1,6.000156999E-1,1.099704742E0,1.106352901E1
5.822599219E1,4.188224673E-1,1.313047290E0,1.104997826E1
5.823599375E1,1.812889576E-1,1.515501022E0,1.086709976E1
5.824599375E1,-4.586332664E-2,1.547851443E0,1.066370678E1
5.825599375E1,-2.560071945E-1,1.467348814E0,1.052338791E1
5.826599375E1,-3.097618222E-1,1.276348829E0,1.065655327E1
5.827599375E1,-2.694243193E-1,1.155288458E0,1.087759590E1
5.828599375E1,-2.186672390E-1,9.696516991E-1,1.136415482E1
5.829799219E1,-2.374856621E-1,8.737016320E-1,1.145395660E1
5.830799375E1,-2.815964222E-1,8.086559772E-1,1.131663513E1
5.831999219E1,-1.983548254E-1,6.387730241E-1,1.126192284E1
5.832999219E1,-1.799386293E-1,4.421515763E-1,1.132373142E1
5.833999219E1,-1.479616668E-2,2.090616971E-1,1.133443832E1
5.834999219E1,1.386242807E-1,2.846227027E-2,1.118031883E1
5.835999375E1,9.421662986E-2,2.357809804E-2,1.116744709E1
5.836999375E1,7.198885083E-2,4.058650509E-2,1.102998161E1
5.837999375E1,-7.584830746E-3,1.240771115E-1,1.066139984E1
5.838999375E1,-6.677907705E-2,1.307808757E-1,1.030091858E1
5.840199375E1,-1.803312749E-1,1.363545656E-1,9.916151047E0
5.841399219E1,-3.116675913E-1,1.218457073E-1,9.718371391E0
5.842399375E1,-3.849397600E-1,7.678683102E-2,9.556179047E0
5.843399375E1,-3.515358567E-1,6.934566051E-2,9.580043793E0
5.844599375E1,-2.938739061E-1,5.615839362E-2,9.422716141E0
5.845599375E1,-1.865657866E-1,9.686940163E-2,9.391131401E0
5.846599375E1,-1.544068605E-1,1.296699606E-2,9.278920174E0
5.847599375E1,-1.276779920E-1,-1.674983650E-2,9.104412079E0
5.848599375E1,-1.301105022E-1,-9.682151675E-2,8.821206093E0
5.849599375E1,-2.970150709E-1,-1.966501474E-1,8.751256943E0
5.850799219E1,-3.639569581E-1,-2.977812290E-1,8.887908936E0
5.851799219E1,-5.150310397E-1,-2.890471816E-1,9.045064926E0
5.852799219E1,-6.749254465E-1,-1.016865298E-1,9.054306030E0
5.853799219E1,-7.680024505E-1,9.101797640E-2,9.008040428E0
5.854799375E1,-7.967903614E-1,2.447448671E-1,9.085564613E0
5.855799375E1,-8.574115038E-1,3.294996023E-1,9.165788651E0
5.856999219E1,-7.663552165E-1,2.916424870E-1,8.964791298E0
5.857999375E1,-5.922967792E-1,1.759546697E-1,8.838377953E0
5.858999375E1,-4.226723611E-1,1.104971990E-1,8.857636452E0
5.860199375E1,-3.738977015E-1,1.408269554E-1,8.858105659E0
5.861199375E1,-3.328514993E-1,2.930407226E-1,8.857798576E0
5.862199375E1,-3.296336830E-1,4.290313721E-1,8.971811295E0
5.863399375E1,-2.733125091E-1,5.675598979E-1,9.100025177E0
5.864399375E1,-2.938164473E-1,6.769844890E-1,9.215579033E0
5.865399375E1,-3.362416923E-1,6.882276535E-1,9.542052269E0
5.866599375E1,-3.172700107E-1,6.030419469E-1,9.694553375E0
5.867599375E1,-2.910870314E-1,4.961839318E-1,9.578444481E0
5.868599375E1,-1.852633208E-1,4.204888642E-1,9.484017372E0
5.869599375E1,-1.655734032E-1,4.228256047E-1,9.482072830E0
5.870599375E1,-2.066387683E-1,5.955528617E-1,9.489868164E0
5.871799219E1,-3.020524979E-1,8.636459708E-1,9.429543495E0
5.872799219E1,-3.838192821E-1,1.037493825E0,9.528654099E0
5.873799219E1,-3.436828554E-1,1.126318693E0,9.598029137E0
5.874799219E1,-3.218668997E-1,1.152750611E0,9.595672607E0
5.875799375E1,-2.666662037E-1,1.103238583E0,9.673254967E0
5.876799375E1,-1.529224515E-1,1.042655587E0,9.758880615E0
5.877799375E1,-8.522401005E-2,9.872442484E-1,9.842332840E0
5.878799375E1,-9.890926629E-2,9.882977009E-1,9.842247009E0
5.879999375E1,-1.608520448E-1,1.065189958E0,9.709569931E0
5.881199219E1,-2.745383382E-1,1.207731128E0,9.549139977E0
5.882199375E1,-3.885118961E-1,1.322710156E0,9.432914734E0
5.883399219E1,-3.778050244E-1,1.388091087E0,9.296130180E0
5.884399375E1,-1.293347776E-1,1.327422023E0,9.234608650E0
5.885399375E1,-2.801216021E-2,1.304820776E0,9.148004532E0
5.886399375E1,4.207091033E-2,1.304629326E0,9.185756683E0
5.887599375E1,1.136192307E-1,1.274136662E0,9.444512367E0
5.888599375E1,1.606413573E-1,1.265029192E0,9.647071838E0
5.889599375E1,1.269118488E-1,1.242514014E0,9.741134644E0
5.890599375E1,1.254178584E-1,1.234038591E0,9.765297890E0
5.891599375E1,1.474157870E-1,1.226597428E0,9.828724861E0
5.892799375E1,1.596932560E-1,1.209722996E0,9.739698410E0
5.893999375E1,1.767399758E-1,1.228417039E0,9.736309052E0
5.894999375E1,1.582758725E-1,1.229010701E0,9.841145515E0
5.895999375E1,1.420719326E-1,1.311131835E0,9.821982384E0
5.897199844E1,-8.149862289E-3,1.443569541E0,9.937641144E0
5.898399219E1,-5.748957023E-2,1.555101037E0,1.008379269E1
5.899399375E1,-1.391222626E-1,1.598168015E0,1.026035118E1
5.900399375E1,-1.160804778E-1,1.628947735E0,1.032613468E1
5.901599375E1,-1.896207780E-2,1.625126719E0,1.035187721E1
5.902599375E1,-4.894705862E-2,1.621765137E0,1.025626183E1
5.903599375E1,-1.146152243E-1,1.565271616E0,1.015083122E1
5.904799375E1,-1.322844326E-1,1.468900204E0,1.029913807E1
5.905799375E1,-1.573182046E-1,1.425268292E0,1.026920986E1
5.906999219E1,-2.878788114E-1,1.390973806E0,1.036681652E1
5.907999844E1,-2.308585048E-1,1.373946190E0,1.063895130E1
5.909199219E1,-7.325299829E-2,1.477279902E0,1.068890476E1
5.910199375E1,4.559517652E-2,1.703503251E0,1.056003761E1
5.911199375E1,1.219127420E-2,1.752277970E0,1.033789444E1
5.912199375E1,1.118571032E-2,1.707803249E0,1.074126911E1
5.913399375E1,2.423889749E-2,1.337353110E0,1.103242397E1
5.914399375E1,1.337784082E-1,9.192489386E-1,1.159205437E1
5.915599375E1,3.116867542E-1,4.175104797E-1,1.191403580E1
5.916599375E1,3.993911445E-1,1.814134568E-1,1.178495026E1
5.917599375E1,2.638027370E-1,-2.029325254E-2,1.174807072E1
5.918599375E1,-1.010640413E-1,-4.388092831E-2,1.165009975E1
5.919799375E1,-3.075782955E-1,-8.811619878E-2,1.152004623E1
5.920799375E1,-3.243472874E-1,-5.803544819E-2,1.118101788E1
5.921999375E1,-3.534511924E-1,3.071282059E-2,1.076529789E1
5.922999375E1,-1.796034425E-1,1.104780436E-1,1.041466236E1
5.924000156E1,-1.462665647E-1,1.089074463E-1,1.023885155E1
5.925199375E1,-6.304412335E-2,9.906249493E-2,1.010765934E1
5.926199375E1,8.412267268E-2,3.736870363E-2,1.002154350E1
5.927399375E1,1.692317575E-1,-5.326620117E-2,9.767577171E0
5.928399375E1,2.172211260E-1,-1.222000569E-1,9.537312508E0
5.929399375E1,1.925417036E-1,-1.609286666E-1,9.488163948E0
5.930399375E1,4.348828271E-2,-1.808101237E-1,9.601352692E0
5.931599375E1,-1.488235742E-1,5.831317604E-2,9.690981865E0
5.932599375E1,-3.368067443E-1,2.163592279E-1,9.686298370E0
5.933599375E1,-4.355819225E-1,3.525988758E-1,9.664894104E0
5.934799375E1,-2.691082656E-1,2.119060010E-1,9.519365311E0
5.935999375E1,-3.853707016E-2,1.230715439E-1,9.199231148E0
5.936999375E1,8.586564660E-2,-2.265010476E-1,9.116737366E0
5.937999375E1,2.727857530E-1,-3.388178349E-1,9.093800545E0
5.939199375E1,3.764067888E-1,-4.698573053E-1,9.217953682E0
5.940199375E1,4.854387641E-1,-4.195694923E-1,9.347623825E0
5.941399219E1,3.529244661E-1,-2.909338176E-1,9.225405693E0
5.942399375E1,2.346988022E-1,-4.516422376E-2,9.077051163E0
5.943399375E1,5.404191837E-2,1.324472278E-1,8.927202225E0
5.944599375E1,1.061206013E-1,2.031528056E-1,8.882746696E0
5.945599375E1,1.739722788E-1,1.942846775E-1,8.887257576E0
5.946799219E1,2.519370615E-1,8.711063117E-2,9.123057365E0
5.947799375E1,4.901314080E-1,-1.202655435E-1,9.413321495E0
5.948799375E1,5.835723281E-1,-2.773539126E-1,9.653210640E0
5.949999219E1,6.156066656E-1,-2.658138573E-1,9.831731796E0
5.950999375E1,6.399796605E-1,-2.962106280E-2,9.784719467E0
5.951999375E1,5.741295815E-1,2.845173776E-1,9.760480881E0
5.953199375E1,3.742903471E-1,6.561070681E-1,9.492464066E0
5.954199375E1,3.167816103E-1,8.803766966E-1,9.336419106E0
5.955399219E1,2.958371341E-1,8.980458975E-1,9.242212296E0
5.956399375E1,3.175286055E-1,7.851832509E-1,9.333489418E0
5.957400313E1,3.901016414E-1,6.652432680E-1,9.568791389E0
5.958599219E1,5.126943588E-1,5.143990517E-1,9.713467598E0
5.959599375E1,5.820878744E-1,4.488553405E-1,9.739113808E0
5.960599375E1,6.333237886E-1,4.441722929E-1,9.807904243E0
5.961599375E1,6.259975433E-1,5.692549348E-1,9.721636772E0
5.962799375E1,5.824613571E-1,7.443668842E-1,9.593565941E0
5.963999219E1,5.167165995E-1,8.776760101E-1,9.607748985E0
5.964999375E1,3.903410733E-1,9.649302959E-1,9.512527466E0
5.965999375E1,3.120315373E-1,9.470121264E-1,9.358054161E0
5.967199219E1,2.017928958E-1,8.936884999E-1,9.200831413E0
5.968199375E1,1.416984349E-1,7.694773078E-1,9.089673042E0
5.969199375E1,2.306478173E-1,6.666224003E-1,9.026044846E0
5.970399375E1,3.398617208E-1,6.592578292E-1,9.038714409E0
5.971399375E1,3.766462505E-1,7.661541104E-1,9.057810783E0
5.972599219E1,2.642145157E-1,9.657539129E-1,9.219918251E0
5.973599375E1,1.489193439E-1,1.082246184E0,9.383202553E0
5.974599375E1,9.960836917E-2,1.214358330E0,9.461559296E0
5.975599375E1,6.316861510E-2,1.275946617E0,9.542991638E0
5.976799375E1,1.619437896E-2,1.258085966E0,9.506752968E0
5.977799375E1,8.439082652E-2,1.208909035E0,9.389714241E0
5.978999375E1,2.407034636E-1,1.140147567E0,9.351933479E0
5.979999375E1,3.325641751E-1,1.175093412E0,9.466855049E0
5.981199219E1,2.845843732E-1,1.317538857E0,9.512345314E0
5.982199375E1,2.383858860E-1,1.505751729E0,9.680925369E0
5.983199375E1,1.629493684E-1,1.645276189E0,9.857043266E0
5.984399375E1,1.215679869E-1,1.704977989E0,9.994556427E0
5.985399375E1,1.382795125E-1,1.686734200E0,1.012628651E1
5.986399531E1,1.158027500E-1,1.558960438E0,1.026070595E1
5.987599375E1,2.270086259E-1,1.422931552E0,1.046189594E1
5.988599375E1,2.909625471E-1,1.389096737E0,1.050447369E1
5.989599375E1,3.020333350E-1,1.437143564E0,1.044711781E1
5.990799375E1,3.709384501E-1,1.486128926E0,1.047027493E1
5.991799375E1,3.945835829E-1,1.543953657E0,1.058574200E1
5.992999375E1,3.419877589E-1,1.553942204E0,1.069870090E1
5.993999375E1,3.207751513E-1,1.619007111E0,1.071350670E1
5.995199219E1,3.114760816E-1,1.689415812E0,1.045457840E1
5.996199375E1,2.933375835E-1,1.791763067E0,1.027956295E1
5.997199375E1,2.071367502E-1,1.748916507E0,1.032890224E1
5.998399219E1,1.218935996E-1,1.640746474E0,1.048565483E1
5.999399375E1,-4.152503610E-2,1.469838738E0,1.075582600E1
6.000399375E1,1.771709183E-3,1.219606280E0,1.114419556E1
6.001599375E1,7.300399989E-2,1.038480282E0,1.169739914E1
6.002599375E1,8.676587045E-2,8.830677271E-1,1.182074833E1
6.003599531E1,1.823711246E-1,7.392720580E-1,1.159582710E1
6.004799375E1,1.939399093E-1,5.656349659E-1,1.133217812E1
6.005799375E1,2.624332309E-1,4.259955287E-1,1.114918423E1
6.006999219E1,2.704681754E-1,2.634100616E-1,1.114798737E1
6.007999219E1,2.291634083E-1,1.766154766E-1,1.100938225E1
6.008999375E1,2.280812413E-1,1.456440687E-1,1.076497269E1
6.010199375E1,1.052299514E-1,1.336156130E-1,1.024429131E1
6.011199375E1,3.778050095E-2,6.067864597E-2,9.862348557E0
6.012199375E1,9.028055519E-2,-6.846459210E-2,9.872864723E0
6.013399375E1,-1.083136816E-2,-2.874095440E-1,1.001280117E1
6.014399375E1,-1.373122633E-1,-4.110652804E-1,9.663486481E0
6.015599375E1,-1.928864568E-1,-4.018428028E-1,9.518589973E0
6.016599375E1,-2.935770154E-1,-3.510953188E-1,9.597501755E0
6.017599375E1,-4.506270885E-1,-3.538151383E-1,9.430952072E0
6.018599375E1,-5.548802018E-1,-3.785903454E-1,9.124561310E0
6.019799375E1,-5.599942207E-1,-5.090168715E-1,8.935496330E0
6.020799375E1,-5.289940834E-1,-6.533871889E-1,8.955904007E0
6.021999375E1,-4.962892830E-1,-7.087411284E-1,8.828915596E0
6.022999375E1,-6.347699165E-1,-6.639121175E-1,8.869780540E0
6.024199219E1,-7.461194396E-1,-6.368576884E-1,9.095380783E0
6.025199375E1,-7.765257955E-1,-5.992016792E-1,9.227607727E0
6.026199375E1,-6.711426377E-1,-5.628576875E-1,9.329801559E0
6.027399375E1,-7.702146769E-1,-5.180478096E-1,9.416625023E0
6.028399375E1,-8.725141883E-1,-4.492480159E-1,9.377274513E0
6.029399375E1,-7.246578336E-1,-4.562869668E-1,9.396734238E0
6.030599375E1,-7.536467910E-1,-4.023982584E-1,9.396552086E0
6.031599375E1,-7.867538333E-1,-3.274214566E-1,9.347558022E0
6.032799219E1,-7.123036981E-1,-3.072909713E-1,9.108262062E0
6.033799375E1,-5.063065886E-1,-2.262041904E-2,9.310686111E0
6.034799375E1,-5.355350375E-1,-3.558741510E-2,9.474363327E0
6.035999375E1,-3.244430423E-1,-2.422931977E-2,9.693424225E0
6.036999375E1,-1.491013020E-1,-1.731486619E-2,9.710661888E0
6.037999375E1,-1.551634222E-1,5.827486888E-2,9.855693817E0
6.039199375E1,-2.412685007E-1,1.191642061E-1,9.775716782E0
6.040199375E1,-3.378314376E-1,1.419282854E-1,9.573473930E0
6.041399219E1,-3.673279881E-1,1.233205423E-1,9.501465797E0
6.042399375E1,-3.173274696E-1,1.310777515E-1,9.507739067E0
6.043399375E1,-2.959903479E-1,1.500781476E-1,9.506752968E0
6.044599375E1,-1.963149607E-1,1.506814659E-1,9.624939919E0
6.045599375E1,-1.932791173E-1,2.071367502E-1,9.688176155E0
6.046599375E1,-2.501174510E-1,2.318736464E-1,9.693394661E0
6.047599375E1,-1.823902875E-1,2.900910676E-1,9.724720955E0
6.048599375E1,-1.684943438E-1,3.633631766E-1,9.723034859E0
6.049599375E1,-1.372356415E-1,4.254304767E-1,9.710584641E0
6.050599375E1,-8.361509442E-2,4.923340678E-1,9.738453865E0
6.051599375E1,-8.359594643E-2,5.477741957E-1,9.835361481E0
6.052599375E1,-1.348318607E-1,6.546705365E-1,9.842170715E0
6.053599375E1,-3.153642640E-2,7.179827690E-1,9.870718956E0
6.054599375E1,-1.989102736E-2,7.179157734E-1,9.758536339E0
6.055799375E1,-5.802587047E-2,6.302305460E-1,9.533922195E0
6.056999219E1,-2.791639045E-2,5.573318601E-1,9.432925224E0
6.057999219E1,1.028453261E-1,4.664000571E-1,9.532283783E0
6.058999375E1,1.632175148E-1,4.494203925E-1,9.706582069E0
6.060199375E1,2.221819162E-1,4.909262657E-1,9.725256920E0
6.061199375E1,2.549729049E-1,5.490191579E-1,9.765354156E0
6.062199375E1,3.817123771E-1,5.976119041E-1,9.650519371E0
6.063399375E1,6.854024529E-1,6.979193687E-1,9.818113327E0
6.064399375E1,7.042113543E-1,7.629937530E-1,9.859763145E0
6.065399375E1,7.857961655E-1,8.172942400E-1,9.843291283E0
6.066399375E1,7.971254587E-1,8.716330528E-1,9.756927490E0
6.067599219E1,6.767067313E-1,9.626318812E-1,9.791346550E0
6.068599375E1,7.062128782E-1,9.747178555E-1,9.801909447E0
6.069599375E1,5.647634268E-1,1.036497831E0,9.674012184E0
6.070599375E1,6.030132174E-1,1.116167188E0,9.687763214E0
6.071599375E1,4.987601042E-1,1.146525741E0,9.766149521E0
6.072599375E1,4.681430459E-1,1.086211085E0,9.770297050E0
6.073599375E1,6.035112143E-1,1.014624357E0,9.848634720E0
6.074599375E1,6.263327599E-1,9.431717992E-1,9.858728409E0
6.075599375E1,5.062012672E-1,9.136273861E-1,1.004672146E1
6.076599375E1,2.895068526E-1,8.633395433E-1,1.015829086E1
6.077599375E1,1.459217966E-1,8.807119131E-1,1.032005310E1
6.078599375E1,1.100375131E-1,8.878561854E-1,1.022703362E1
6.079599375E1,2.711194009E-2,9.128229618E-1,1.005218983E1
6.080599375E1,-9.051039815E-2,9.994930625E-1,9.948396683E0
6.081600312E1,-1.188768968E-1,1.051839828E0,9.848491669E0
6.082799219E1,-1.445714682E-1,1.094044805E0,9.864867210E0
6.083799375E1,-2.697594762E-1,1.076270223E0,9.946567535E0
6.084799375E1,-3.130753636E-1,1.038911104E0,1.022084713E1
6.085799375E1,-3.198940754E-1,1.073473930E0,1.036204815E1
6.086999375E1,-4.169167280E-1,1.223762751E0,1.018937778E1
6.087999375E1,-4.364055097E-1,1.349458218E0,1.019663715E1
6.089199375E1,-5.093903542E-1,1.550140262E0,1.015755367E1
6.090199375E1,-5.838787556E-1,1.667436957E0,1.012221622E1
6.091399219E1,-5.392508507E-1,1.587844133E0,1.013144684E1
6.092399375E1,-4.315787852E-1,1.395340681E0,1.052215195E1
6.093399375E1,-4.208240211E-1,1.064624906E0,1.090723610E1
6.094599375E1,-1.235312298E-1,6.204909086E-1,1.122537804E1
6.095599375E1,-1.857900433E-2,3.936259151E-1,1.143607712E1
6.096599375E1,-1.995136142E-1,3.154217303E-1,1.133095169E1
6.097599375E1,-4.807078242E-1,3.244909346E-1,1.108501911E1
6.098799375E1,-8.867165446E-1,5.120814443E-1,1.104869556E1
6.099799375E1,-1.116080999E0,6.741210222E-1,1.082096767E1
6.100999375E1,-1.239880443E0,7.167474031E-1,1.064700603E1
6.101999375E1,-1.174758196E0,6.447585225E-1,1.075890064E1
6.103199375E1,-8.427972794E-1,5.044103861E-1,1.070136356E1
6.104199375E1,-4.382921457E-1,4.364246428E-1,1.050758553E1
6.105199375E1,-3.418920189E-2,5.126943588E-1,1.026920033E1
6.106399375E1,1.612830013E-1,6.560399532E-1,9.973343849E0
6.107399375E1,4.035666585E-1,6.874614954E-1,9.983668327E0
6.108399531E1,5.452363491E-1,7.149660587E-1,1.001122093E1
6.109599375E1,4.954177737E-1,5.786306858E-1,1.000044632E1
6.110599375E1,2.839139998E-1,3.714939356E-1,1.007222462E1
6.111599375E1,2.243366987E-1,8.676587045E-2,1.027202511E1
6.112599375E1,3.218573332E-1,-3.413173929E-2,1.023722363E1
6.113599375E1,3.376016021E-1,-1.152664497E-1,1.027079010E1
6.114599375E1,3.633536398E-1,-1.445331722E-1,1.027492809E1
6.115599375E1,3.368162811E-1,-1.911051720E-1,1.003239441E1
6.116599375E1,3.912604451E-1,-2.590239048E-1,9.790389061E0
6.117599375E1,3.926203549E-1,-3.000030518E-1,9.535799026E0
6.118599375E1,2.444001138E-1,-3.654317856E-1,9.297489166E0
6.119799375E1,1.725165993E-1,-4.125496745E-1,9.309508324E0
6.120799375E1,1.953764409E-1,-4.172901809E-1,9.192336082E0
6.121999375E1,1.634856761E-1,-3.399958014E-1,9.028237343E0
6.122999375E1,1.055555642E-1,-2.256678790E-1,8.980841637E0
6.123999375E1,9.966582805E-2,-5.653189123E-2,9.041980743E0
6.125199219E1,1.183789074E-1,-2.695871145E-2,8.862117767E0
