"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.022547375E1,-1.250702888E-1,-4.590215907E-2,1.005484164E-1
7.023747375E1,-8.592256159E-2,-4.098033160E-2,8.614945412E-2
7.024747375E1,-5.866051465E-2,-1.038470864E-2,8.772024512E-2
7.025747375E1,-4.394739121E-2,2.488839440E-2,9.930923581E-2
7.026947375E1,-4.857251421E-2,4.897394031E-2,1.143539697E-1
7.027947375E1,-6.824237108E-2,5.328490213E-2,1.189267337E-1
7.029147219E1,-8.073893189E-2,5.052728206E-2,1.169545129E-1
7.030147375E1,-9.128072113E-2,3.281218931E-2,1.123992056E-1
7.031147375E1,-1.029569730E-1,7.051130291E-3,1.196423173E-1
7.032347375E1,-1.075820923E-1,8.429939859E-3,1.441816539E-1
7.033347375E1,-9.955357760E-2,2.356194519E-2,1.702568680E-1
7.034347375E1,-1.004262418E-1,2.174680308E-2,1.886875480E-1
7.035547375E1,-1.043357849E-1,1.302015595E-2,1.886002719E-1
7.036747219E1,-7.860963047E-2,-4.014257283E-4,1.768018454E-1
7.037747219E1,-5.588544160E-2,-1.768018492E-2,1.642878354E-1
7.038747375E1,-5.876523629E-2,-4.708898440E-2,1.483355314E-1
7.039747375E1,-7.164576650E-2,-5.124286562E-2,1.307426095E-1
7.040947375E1,-8.984954655E-2,-5.235987902E-2,1.582490057E-1
7.041947375E1,-1.113869101E-1,-3.204424679E-2,1.966113448E-1
7.042947375E1,-1.161691174E-1,1.132718660E-2,2.199638486E-1
7.044147375E1,-1.086292937E-1,1.511455141E-2,2.272767723E-1
7.045347219E1,-7.771950960E-2,9.913469665E-3,2.018996924E-1
7.046347219E1,-3.157300502E-2,1.329940930E-2,1.684417278E-1
7.047347375E1,1.370083448E-2,3.134611249E-2,1.417905539E-1
7.048347375E1,2.534218132E-2,6.316346675E-2,1.394867152E-1
7.049547375E1,-1.951278187E-2,1.133591309E-1,1.568003744E-1
7.050747375E1,-1.069712266E-1,1.402372122E-1,1.702219546E-1
7.051947375E1,-1.753008664E-1,1.271297783E-1,1.830501258E-1
7.053147375E1,-1.716705859E-1,1.101128235E-1,1.773429066E-1
7.054147375E1,-1.371130645E-1,1.080358773E-1,1.707455665E-1
7.055347375E1,-1.029395163E-1,1.103048101E-1,1.564513147E-1
7.056347375E1,-1.125562862E-1,7.337363809E-2,1.430122852E-1
7.057548312E1,-1.372352391E-1,-8.464846760E-3,1.314407438E-1
7.058747219E1,-1.319818050E-1,-4.928809777E-2,1.276708394E-1
7.059747375E1,-1.209862232E-1,2.879793290E-3,1.250353903E-1
7.060747375E1,-9.904743731E-2,6.019640714E-2,1.131671518E-1
7.061947219E1,-6.710790843E-2,7.738789916E-2,9.810495377E-2
7.062947375E1,-2.935643867E-2,5.654866621E-2,7.436847687E-2
7.063947375E1,1.628392190E-2,4.406956211E-2,5.103342608E-2
7.064947375E1,7.960446924E-2,2.179916203E-2,2.268928103E-2
7.065947531E1,1.362578571E-1,-8.028514567E-4,5.096361507E-3
7.067147375E1,1.728050560E-1,-2.843141370E-2,3.316125600E-3
7.068147375E1,2.009048462E-1,-5.843362212E-2,3.508111695E-3
7.069147375E1,2.312735766E-1,-6.860889494E-2,2.258456126E-2
7.070347219E1,2.855882347E-1,-7.195992768E-2,4.829325899E-2
7.071347219E1,3.119426966E-1,-1.051735431E-1,4.040437192E-2
7.072347219E1,3.307922482E-1,-1.255415380E-1,3.419100121E-2
7.073347219E1,3.377561271E-1,-1.510582417E-1,2.307325229E-2
7.074347219E1,3.239505589E-1,-1.572890729E-1,2.670353837E-2
7.075347375E1,3.016801476E-1,-1.643052995E-1,2.398082428E-2
7.076347375E1,2.570695579E-1,-1.680053920E-1,3.862413764E-2
7.077347375E1,2.042733282E-1,-1.590518504E-1,5.803219602E-2
7.078547375E1,1.500459611E-1,-1.325054020E-1,7.681193948E-2
7.079547375E1,1.203928143E-1,-1.048419252E-1,9.831439704E-2
7.080747219E1,9.555677325E-2,-6.831218302E-2,1.032362282E-1
7.081747375E1,7.833037525E-2,-5.071926862E-2,9.646435082E-2
7.082747375E1,7.773696631E-2,-5.194099993E-2,8.059930801E-2
7.083747375E1,7.939502597E-2,-3.351031989E-2,5.550146848E-2
7.084747375E1,6.185446680E-2,-2.748893574E-2,3.324852139E-2
7.085747375E1,2.961823717E-2,-2.120575123E-2,2.335250564E-2
7.086947219E1,-3.068288788E-2,-4.380776361E-2,2.869321220E-2
7.087947375E1,-5.761331692E-2,-4.906120524E-2,2.825688012E-2
7.088947375E1,-6.009168550E-2,-4.309218004E-2,2.876302600E-2
7.090147219E1,-4.506440088E-2,-3.035127558E-2,3.197443113E-2
7.091147375E1,-3.056071512E-2,-3.181735054E-2,2.092649788E-2
7.092347219E1,-1.155408006E-2,-3.717551380E-2,6.806784077E-4
7.093347375E1,-1.275835652E-2,-4.152138159E-2,-1.651081443E-2
7.094547219E1,-5.026548170E-3,-3.618067503E-2,-4.279547185E-2
7.095547375E1,-7.068583276E-3,-2.801253460E-2,-5.951572582E-2
7.096747375E1,-1.621410809E-2,-3.183480725E-2,-7.770206034E-2
7.097747375E1,-2.981022373E-2,-2.998475730E-2,-9.566149861E-2
7.098747375E1,-3.633775562E-2,-2.926917188E-2,-9.793042392E-2
7.099747375E1,-3.408627957E-2,-3.314380348E-2,-9.587093443E-2
7.100747375E1,-2.996730246E-2,-4.279547185E-2,-1.017352417E-1
7.101747375E1,-4.139921069E-2,-6.794566661E-2,-1.017526984E-1
7.102747375E1,-5.579817668E-2,-9.433504939E-2,-9.613273293E-2
7.103747375E1,-7.143632323E-2,-9.855873883E-2,-8.812167495E-2
7.104947219E1,-8.243189752E-2,-8.045967668E-2,-7.819075137E-2
7.105947375E1,-9.016370773E-2,-5.139994621E-2,-6.044075266E-2
7.106947375E1,-1.116487086E-1,-3.434807807E-2,-3.759439290E-2
7.107947375E1,-1.486147791E-1,-1.279326342E-2,-2.378883772E-2
7.109147375E1,-2.012015581E-1,-9.250245057E-4,-1.841322333E-2
7.110147375E1,-2.161764801E-1,5.061454605E-3,-2.743657492E-2
7.111347375E1,-1.755277663E-1,-1.326450263E-3,-4.206243530E-2
7.112347375E1,-1.378111988E-1,-1.768018492E-2,-6.663667411E-2
7.113547219E1,-1.185951233E-1,-3.530801088E-2,-9.623745829E-2
7.114547375E1,-8.091346174E-2,-4.173082113E-2,-9.138543904E-2
7.115547375E1,-4.372049868E-2,-3.396410868E-2,-7.810348272E-2
7.116747375E1,-4.117231816E-2,-2.551671304E-2,-6.754424423E-2
7.117747375E1,-6.150540337E-2,-2.446951531E-2,-6.251769513E-2
7.118747375E1,-8.335692436E-2,-3.780383244E-2,-5.948081985E-2
7.119747375E1,-6.209881604E-2,-1.579522900E-2,-5.438445881E-2
7.120747375E1,-2.972295694E-2,1.090830751E-2,-4.668755829E-2
7.121747375E1,4.223696887E-3,3.298672289E-2,-4.677482322E-2
7.122747375E1,2.593559213E-2,3.338814899E-2,-5.703736097E-2
7.123747375E1,4.482005537E-2,-1.727875881E-2,-7.524114102E-2
7.124747375E1,6.544984877E-2,-1.712168008E-2,-8.848819137E-2
7.125747375E1,7.023204863E-2,-4.084070213E-3,-8.004079759E-2
7.126747375E1,6.867870688E-2,1.532399096E-2,-5.829399824E-2
7.127747375E1,4.743804783E-2,1.314232964E-2,-4.468042776E-2
7.128747375E1,2.384119667E-2,2.391101094E-3,-3.663446009E-2
7.129747375E1,-2.111848444E-3,1.480039209E-2,-2.312561311E-2
7.130747375E1,2.612757869E-2,5.338962004E-2,-1.336922217E-2
7.131747375E1,2.050761878E-2,4.461061582E-2,-2.471386269E-2
7.132747375E1,-2.241002768E-2,-2.364921197E-2,-4.445353523E-2
7.133747375E1,-2.841396071E-2,-4.274311289E-2,-6.995279342E-2
7.134747375E1,1.499237865E-2,-4.043927789E-2,-8.447393775E-2
7.135747375E1,6.770132482E-2,-2.624975145E-2,-1.048419252E-1
7.136747375E1,8.058185130E-2,-3.228859231E-2,-1.097288504E-1
7.137947531E1,4.244640842E-2,-2.724459022E-2,-1.027998924E-1
7.139147219E1,1.679006778E-2,-8.447393775E-3,-8.508480340E-2
7.140147219E1,-1.951278187E-2,-1.560324337E-2,-6.756169349E-2
7.141147219E1,-3.597123548E-2,-3.042108938E-2,-6.815510988E-2
7.142147219E1,-5.585053563E-2,-3.436553106E-2,-5.600761622E-2
7.143147219E1,-7.002261281E-2,-3.829252347E-2,-3.656464815E-2
7.144147375E1,-8.925613761E-2,-5.953317881E-2,-3.448770568E-2
7.145147375E1,-9.115854651E-2,-9.168214351E-2,-4.010766745E-2
7.146347219E1,-4.970697686E-2,-1.277231872E-1,-5.878268927E-2
7.147347375E1,1.989675453E-3,-1.364672929E-1,-7.267551124E-2
7.148347375E1,3.909537569E-2,-1.517389268E-1,-8.189085126E-2
7.149547375E1,7.569492608E-2,-1.488416791E-1,-7.958701253E-2
7.150547375E1,7.382743061E-2,-1.398706883E-1,-6.864380091E-2
7.151547375E1,6.766641140E-2,-1.294685304E-1,-6.742206961E-2
7.152747375E1,1.025555432E-1,-8.443903178E-2,-7.099999487E-2
7.153747375E1,1.537111402E-1,-1.160643995E-2,-8.121016622E-2
7.154947219E1,1.968382299E-1,3.302162886E-2,-8.988445252E-2
7.155947375E1,2.067167908E-1,2.806489356E-2,-9.667378664E-2
7.156947375E1,1.880068630E-1,3.619812801E-2,-9.321803600E-2
7.157947375E1,1.987231821E-1,5.695009232E-2,-9.037315100E-2
7.158947375E1,1.830326766E-1,7.251843065E-2,-7.545058429E-2
7.159947375E1,1.544965506E-1,5.707226694E-2,-5.867796764E-2
7.161147219E1,1.340587437E-1,2.085668407E-2,-6.181956083E-2
7.162147219E1,1.190489084E-1,4.621632025E-2,-4.518657550E-2
7.163147219E1,1.198866665E-1,3.506366536E-2,-4.197516665E-2
7.164147219E1,1.137081981E-1,2.967059799E-2,-6.051056460E-2
7.165147375E1,7.082545757E-2,1.596976258E-2,-7.464773208E-2
7.166147375E1,3.921754658E-2,2.455678210E-2,-9.573131055E-2
7.167147375E1,2.302089334E-2,1.204277202E-2,-1.147379428E-1
7.168347375E1,5.934119690E-4,2.061233856E-2,-1.204102635E-1
7.169347375E1,-1.014036313E-2,4.321435094E-2,-1.226093769E-1
7.170349250E1,-2.850122750E-2,4.886921868E-2,-1.254193634E-1
7.171547375E1,-6.914994121E-2,3.911282867E-2,-1.231853366E-1
7.172747219E1,-9.526006877E-2,2.019345947E-2,-1.215621829E-1
7.173747375E1,-1.073726565E-1,2.705260366E-2,-1.211782098E-1
7.174747375E1,-1.513375044E-1,-8.028514567E-4,-1.177748144E-1
7.175747375E1,-1.744107455E-1,6.510077976E-3,-1.109680310E-1
7.176747375E1,-1.680752039E-1,2.450442314E-2,-1.063080058E-1
7.177747375E1,-1.368338168E-1,4.509930685E-2,-1.148426607E-1
7.178747375E1,-1.109854877E-1,4.934045672E-2,-1.259953231E-1
7.179947219E1,-1.068490595E-1,6.824237108E-2,-1.263967454E-1
7.180947219E1,-8.564330637E-2,7.290240377E-2,-1.234820411E-1
7.181947219E1,-5.698499829E-2,9.346237779E-2,-1.265887320E-1
7.182947219E1,-4.509930685E-2,9.553932399E-2,-1.139525473E-1
7.183947375E1,-5.419247225E-2,8.909905702E-2,-1.092052534E-1
7.184947375E1,-7.099999487E-2,9.164723754E-2,-7.824310660E-2
7.186147375E1,-5.572836101E-2,1.271646917E-1,-5.576327071E-2
7.187147375E1,-5.824163556E-2,1.339191198E-1,-2.192133479E-2
7.188147375E1,-8.452629298E-2,1.072155759E-1,-1.110029407E-2
7.189347219E1,-1.002517119E-1,8.414231986E-2,-1.778490469E-2
7.190347375E1,-8.374089748E-2,7.410667837E-2,-1.539380383E-2
7.191347375E1,-5.427974090E-2,7.400196046E-2,-1.661553420E-2
7.192547375E1,-4.841543362E-2,5.731661245E-2,-1.106538717E-2
7.193547375E1,-6.141813472E-2,3.277728334E-2,3.385938704E-3
7.194747219E1,-6.714281440E-2,2.871066518E-2,2.155481651E-2
7.195747375E1,-6.225589290E-2,1.996656694E-2,3.136356547E-2
7.196747375E1,-7.213445753E-2,1.162389293E-2,4.658283666E-2
7.197747375E1,-7.995353639E-2,1.246165112E-2,5.176646635E-2
7.198747375E1,-6.538003683E-2,1.553343050E-2,5.183627829E-2
7.199747375E1,-5.152212083E-2,1.572541706E-2,5.651376024E-2
7.200747375E1,-3.382448107E-2,1.097812131E-2,5.881759524E-2
7.201947219E1,-5.777040031E-3,1.427679323E-2,5.626941472E-2
7.202947219E1,-3.420845373E-3,3.473205119E-2,5.841616914E-2
7.203947219E1,7.295476273E-3,5.724680051E-2,7.412413508E-2
7.204947219E1,1.350884791E-2,6.379178166E-2,9.077457339E-2
7.205947375E1,3.979350906E-3,7.983136177E-2,9.459684789E-2
7.206947375E1,-5.148721393E-3,9.438740462E-2,1.011767387E-1
7.207947375E1,-2.268928103E-3,1.075297371E-1,1.123293936E-1
7.209147375E1,4.293509759E-3,9.796532989E-2,1.181936935E-1
7.210147375E1,8.848818950E-3,8.374089748E-2,1.167625263E-1
7.211347375E1,2.789036185E-2,5.466371030E-2,1.066221669E-1
7.212347375E1,4.312708601E-2,4.314453900E-2,9.503317624E-2
7.213547219E1,6.255260110E-2,4.153883457E-2,8.703956753E-2
7.214547375E1,8.182103187E-2,6.562437862E-2,9.766862541E-2
7.215547375E1,8.079128712E-2,7.867944241E-2,1.170766875E-1
7.216751750E1,7.805112749E-2,9.686577320E-2,1.346521527E-1
7.217947375E1,7.770206034E-2,9.224065393E-2,1.568352878E-1
7.218947375E1,7.463027537E-2,8.045967668E-2,1.636420637E-1
7.219947375E1,6.838200241E-2,8.663814515E-2,1.651081443E-1
7.220947375E1,5.185373127E-2,8.049458265E-2,1.715309620E-1
7.222147219E1,1.134464052E-3,6.082472578E-2,1.640609503E-1
7.223147375E1,-4.773475602E-2,5.530948564E-2,1.581791937E-1
7.224147375E1,-5.810201168E-2,5.157447979E-2,1.570796371E-1
7.225347375E1,-1.225221157E-2,5.445427075E-2,1.674817950E-1
7.226347375E1,1.965240762E-2,5.797983706E-2,1.780410409E-1
7.227347375E1,2.553416602E-2,3.148574010E-2,1.822123677E-1
7.228547375E1,4.642575979E-3,3.029891662E-2,1.721767336E-1
7.229547375E1,-4.274311289E-2,7.260569837E-3,1.663996875E-1
7.230547375E1,-6.637486815E-2,-2.825688012E-2,1.575334221E-1
7.231747375E1,-5.862560868E-2,-3.944443911E-2,1.485100687E-1
7.232747375E1,-4.838052765E-2,-4.628613219E-2,1.413193047E-1
7.233747375E1,-2.420771681E-2,-4.487241432E-2,1.288402081E-1
7.234747375E1,6.597344764E-3,-3.543018550E-2,1.071283072E-1
7.235747375E1,2.890265174E-2,-3.117158078E-2,8.550368249E-2
7.236947219E1,3.834488243E-2,1.157153305E-2,6.197664142E-2
7.237947375E1,6.494370103E-2,4.941027239E-2,5.588544160E-2
7.238947375E1,9.517280012E-2,6.869615614E-2,5.431464687E-2
7.240147219E1,1.084547564E-1,4.070107639E-2,5.422737822E-2
7.241147219E1,1.082627699E-1,-4.014257342E-3,4.831071198E-2
7.242147219E1,1.151917279E-1,-4.635594413E-2,4.028219730E-2
7.243147219E1,1.367465407E-1,-7.607889920E-2,3.626793995E-2
7.244147375E1,1.427504718E-1,-9.662142396E-2,4.010766745E-2
7.245147375E1,1.475501359E-1,-1.237962022E-1,4.628613219E-2
7.246347219E1,1.421396136E-1,-1.483704448E-1,5.874778330E-2
7.247347375E1,1.302364618E-1,-1.559626162E-1,6.642723083E-2
7.248347375E1,1.219461560E-1,-1.618792862E-1,7.401940972E-2
7.249547375E1,1.193805188E-1,-1.430820972E-1,7.445574552E-2
7.250547375E1,1.001469940E-1,-1.353502870E-1,7.904595882E-2
7.251547375E1,7.044149190E-2,-1.204102635E-1,8.340928704E-2
7.252747375E1,3.982841223E-2,-1.061334684E-1,7.958701253E-2
7.253747375E1,1.103048120E-2,-8.293804526E-2,8.082620054E-2
7.254747375E1,-8.988445625E-3,-6.386159360E-2,8.429940045E-2
7.255747375E1,-2.345722541E-2,-4.492477328E-2,7.944738865E-2
7.256947375E1,-2.914699912E-2,-3.741985932E-2,6.892304868E-2
7.257947375E1,-3.492403775E-2,-4.832816496E-2,6.475171447E-2
7.258947375E1,-4.187044874E-2,-5.092870817E-2,6.930702180E-2
7.259947375E1,-5.272639543E-2,-4.968952388E-2,7.555530220E-2
7.261147219E1,-7.986626774E-2,-5.122541264E-2,7.616616786E-2
7.262147219E1,-1.200437471E-1,-4.178318381E-2,7.972663641E-2
7.263147375E1,-1.343729049E-1,-4.372049868E-2,8.121016622E-2
7.264347375E1,-1.238311082E-1,-4.996877536E-2,7.862707973E-2
7.265547375E1,-1.068490595E-1,-5.581562966E-2,6.482152641E-2
7.266547375E1,-9.738937020E-2,-5.960299447E-2,5.476843193E-2
7.267747375E1,-9.847147763E-2,-6.618288159E-2,4.352851212E-2
7.268747531E1,-1.009847522E-1,-5.829399824E-2,3.642502055E-2
7.269947375E1,-1.050513685E-1,-4.478514940E-2,3.537782282E-2
7.270947375E1,-1.173559353E-1,-3.307398781E-2,3.506366536E-2
7.272147219E1,-1.309520602E-1,-1.848303713E-2,3.228859231E-2
7.273147375E1,-1.414763927E-1,-2.069960535E-2,3.083996847E-2
7.274147375E1,-1.472010612E-1,-2.836159989E-2,2.200860158E-2
7.275347375E1,-1.642703861E-1,-3.569198400E-2,1.708677411E-2
7.276347375E1,-1.572890729E-1,-7.131415606E-2,5.951572675E-3
7.277347375E1,-1.326799244E-1,-1.132020578E-1,-1.181587856E-2
7.278547375E1,-1.010720134E-1,-1.177224591E-1,-4.394739121E-2
7.279547375E1,-7.920303941E-2,-1.018574163E-1,-6.005677953E-2
7.280747219E1,-6.483898312E-2,-8.573057503E-2,-7.021459192E-2
7.281747375E1,-5.944591388E-2,-7.126179338E-2,-8.145451546E-2
7.282747375E1,-5.379104614E-2,-6.387905031E-2,-8.908160776E-2
7.283747375E1,-4.698426276E-2,-6.354743987E-2,-9.313076735E-2
7.284747375E1,-3.258529678E-2,-6.005677953E-2,-9.346237779E-2
7.285947375E1,-2.251474746E-2,-6.946410239E-2,-9.320057929E-2
7.286947375E1,-2.333505265E-2,-7.922049612E-2,-9.583602846E-2
7.287947375E1,-2.879793197E-2,-8.585274220E-2,-9.759881347E-2
7.288947375E1,-2.520255372E-2,-8.874998987E-2,-9.841911495E-2
7.290147219E1,1.466076588E-3,-6.091199070E-2,-1.063080058E-1
7.291147375E1,2.446951531E-2,-4.829325899E-2,-1.156804189E-1
7.292347219E1,5.504768342E-2,-4.352851212E-2,-1.244419739E-1
7.293347219E1,7.698646933E-2,-5.443681777E-2,-1.289449185E-1
7.294347219E1,1.031838655E-1,-6.246533245E-2,-1.346521527E-1
7.295347219E1,1.323134154E-1,-6.991788745E-2,-1.361531317E-1
7.296347219E1,1.505695581E-1,-6.942919642E-2,-1.328544617E-1
7.297347375E1,1.500808597E-1,-8.011060953E-2,-1.273217648E-1
7.298347375E1,1.370607018E-1,-9.601055831E-2,-1.236042157E-1
7.299547375E1,1.356818974E-1,-9.646435082E-2,-1.143714264E-1
7.300547375E1,1.368861794E-1,-9.543460608E-2,-9.752900153E-2
7.301547375E1,1.299223155E-1,-9.257226437E-2,-7.665485889E-2
7.302747375E1,1.083500385E-1,-8.566076308E-2,-5.667084083E-2
7.303747375E1,6.162757427E-2,-8.983209729E-2,-3.354522958E-2
7.304747375E1,-1.609193534E-2,-7.979645580E-2,-1.059414819E-2
7.305747375E1,-8.923868090E-2,-6.475171447E-2,1.537635084E-2
7.306947375E1,-1.515120268E-1,-5.290092900E-2,4.687954485E-2
7.307947375E1,-2.023883760E-1,-8.744099736E-2,7.635815442E-2
7.309147375E1,-2.548355162E-1,-1.145285070E-1,5.523966998E-2
7.310147375E1,-2.608918250E-1,-1.319294423E-1,3.979350626E-2
7.311147375E1,-2.386737764E-1,-1.609368026E-1,2.204350755E-2
7.312347375E1,-1.895776689E-1,-1.417381912E-1,-1.244419720E-2
7.313547219E1,-1.663298756E-1,-1.432740837E-1,-4.036946595E-2
7.314547375E1,-1.622632593E-1,-1.532573551E-1,-6.550220400E-2
7.315547375E1,-1.410749704E-1,-1.435009688E-1,-9.567894787E-2
7.316551594E1,-9.684831649E-2,-1.174257547E-1,-1.154709831E-1
7.317747375E1,-1.769763790E-2,-8.791223168E-2,-1.407782584E-1
7.318747375E1,4.717624933E-2,-6.447245926E-2,-1.628043056E-1
7.319747375E1,1.170417815E-1,-1.942551509E-2,-1.786518991E-1
7.320947375E1,1.942551434E-1,4.319689795E-2,-1.909913868E-1
7.322147219E1,2.467895597E-1,9.358455241E-2,-1.876228899E-1
7.323147375E1,2.566332221E-1,1.085245758E-1,-1.788962483E-1
7.324147375E1,2.366666496E-1,1.017701477E-1,-1.637991518E-1
7.325147375E1,2.171014994E-1,8.183848858E-2,-1.360833198E-1
7.326347375E1,1.917767823E-1,6.143558770E-2,-1.070934013E-1
7.327347375E1,1.759466380E-1,4.522148147E-2,-8.944812417E-2
7.328547375E1,1.703790426E-1,2.645919099E-2,-7.490953058E-2
7.329547375E1,1.626472324E-1,1.293289009E-2,-7.038912922E-2
7.330747375E1,1.606750041E-1,5.393067375E-3,-7.531096041E-2
7.331747375E1,1.541300267E-1,-4.712388909E-4,-7.609635592E-2
7.332747375E1,1.328020990E-1,-1.830850355E-2,-7.262314856E-2
7.333747375E1,1.074773744E-1,-8.168140426E-3,-7.253587991E-2
7.334947375E1,7.230898738E-2,1.649336144E-2,-7.702138275E-2
7.335947375E1,5.719443783E-2,5.106833205E-2,-7.572983950E-2
7.337147375E1,3.330088034E-2,8.405505866E-2,-7.414158434E-2
7.338147375E1,1.776745170E-2,1.159073189E-1,-7.281513512E-2
7.339347219E1,-2.670353837E-2,1.181762442E-1,-8.091346174E-2
7.340347375E1,-6.403613091E-2,1.096241325E-1,-8.463101834E-2
7.341347375E1,-9.058258682E-2,8.660323918E-2,-9.201376140E-2
7.342547375E1,-1.085769311E-1,7.305948436E-2,-8.845328540E-2
7.343547375E1,-1.118232459E-1,7.056365907E-2,-6.656685472E-2
7.344547375E1,-1.165181771E-1,7.384487987E-2,-3.743731230E-2
7.345747375E1,-1.349314004E-1,8.871508390E-2,-1.635373570E-2
7.346747375E1,-1.524894089E-1,1.020144969E-1,-1.061160211E-2
7.347747375E1,-1.494874507E-1,1.280024499E-1,-6.684611086E-3
7.348947375E1,-1.311789453E-1,1.481609941E-1,-9.896016680E-3
7.349947375E1,-1.263967454E-1,1.541125774E-1,-1.740093343E-2
7.351147375E1,-1.405339092E-1,1.475850344E-1,-1.425934024E-2
7.352147375E1,-1.585457027E-1,1.347917765E-1,2.094394993E-3
7.353147375E1,-1.636769772E-1,1.341983676E-1,2.528982051E-2
7.354347375E1,-1.672898084E-1,1.414938420E-1,5.457644537E-2
7.355347375E1,-1.680053920E-1,1.314407438E-1,9.478883445E-2
7.356547219E1,-1.600117832E-1,1.033933014E-1,1.148426607E-1
7.357548312E1,-1.529432088E-1,7.843509316E-2,1.183333248E-1
7.358747219E1,-1.297652274E-1,5.139994621E-2,1.095892265E-1
7.359747375E1,-1.139176413E-1,4.532619938E-2,9.705775976E-2
7.360747375E1,-1.032711342E-1,4.419173673E-2,8.768533915E-2
7.361747375E1,-9.176941216E-2,3.590142354E-2,8.243189752E-2
7.362947375E1,-1.007753089E-1,3.159045801E-2,8.522442728E-2
7.363947375E1,-1.207767874E-1,3.712315485E-2,1.021366641E-1
7.364947375E1,-1.355946362E-1,3.028146178E-2,1.307251602E-1
7.366147375E1,-1.461189687E-1,2.939134464E-2,1.521228999E-1
7.367147375E1,-1.309695095E-1,1.607448235E-2,1.444434524E-1
7.368347375E1,-1.085071191E-1,2.146754880E-3,1.274264902E-1
7.369347375E1,-8.313003182E-2,1.118756086E-2,1.171988621E-1
7.370547219E1,-6.166248396E-2,2.073451132E-2,1.129053459E-1
7.371547375E1,-4.267330095E-2,3.949680179E-2,1.071457639E-1
7.372547375E1,-3.738495335E-2,5.393067375E-2,1.053655297E-1
7.373747375E1,-3.366740048E-2,9.276425093E-2,1.196248680E-1
7.374747375E1,-3.677408770E-2,1.136732921E-1,1.279675364E-1
7.375747375E1,-4.768239334E-2,1.078788042E-1,1.352106631E-1
7.376947375E1,-2.448697016E-2,1.228362694E-1,1.320167035E-1
7.377947375E1,-5.724680144E-3,1.189267337E-1,1.277755499E-1
7.379147219E1,1.122246683E-2,1.265189201E-1,1.282467991E-1
7.380147375E1,1.525417715E-2,1.186474785E-1,1.317723542E-1
7.381147375E1,1.551597659E-2,9.585348517E-2,1.332384348E-1
7.382347375E1,2.747148275E-2,1.044405028E-1,1.391201913E-1
7.383347375E1,3.939208016E-2,9.679596126E-2,1.478293836E-1
7.384347375E1,5.499532446E-2,6.658431143E-2,1.385093331E-1
7.385547375E1,7.370525599E-2,3.277728334E-2,1.101477295E-1
7.386747375E1,8.936085552E-2,-6.248278543E-3,8.646360785E-2
7.387747375E1,1.101302728E-1,-7.714355364E-3,7.447320223E-2
7.388747375E1,1.278977245E-1,1.670280099E-2,7.628834248E-2
7.389747375E1,1.418778151E-1,6.037093699E-2,9.258971363E-2
7.390947375E1,9.979792684E-2,1.117883399E-1,1.265014708E-1
7.391947375E1,4.724606127E-2,1.551597714E-1,1.530304700E-1
7.392947375E1,-1.195550524E-2,1.639562249E-1,1.695063710E-1
7.394147375E1,-7.939502597E-2,1.083325893E-1,1.629439443E-1
7.395147375E1,-1.095194072E-1,6.092944369E-2,1.476199478E-1
7.396347219E1,-9.196139872E-2,4.787437990E-2,1.273915768E-1
7.397347375E1,-6.723008305E-2,3.618067503E-2,1.227141023E-1
7.398347375E1,-5.628686771E-2,6.143558770E-3,1.179493517E-1
7.399547375E1,-5.047492310E-2,-2.455678210E-2,1.221381426E-1
7.400547375E1,-3.741985932E-2,-2.736676298E-2,1.246514171E-1
7.401547375E1,-1.921607554E-2,-4.181808978E-2,1.265712827E-1
7.402747375E1,2.326523885E-2,-3.741985932E-2,1.225744709E-1
7.403747375E1,7.168067247E-2,-2.345722541E-2,1.000771821E-1
7.404947219E1,1.332384348E-1,-1.005309634E-2,6.635741889E-2
7.405947375E1,1.996656656E-1,-5.061454605E-3,3.331833705E-2
7.406947375E1,2.633352876E-1,1.600466855E-2,2.111848444E-2
