"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.142300824E2,2.697796822E-1,2.631109953E-1,2.164900452E-1
1.142400374E2,4.854933918E-1,2.629994452E-1,3.693688512E-1
1.142499934E2,6.770321727E-1,1.519578844E-1,5.610543489E-1
1.142599484E2,8.082969189E-1,-7.093419880E-2,7.481617332E-1
1.142699044E2,8.146581650E-1,-4.130510688E-1,8.692591786E-1
1.142798594E2,7.254457474E-1,-7.514738441E-1,8.988322020E-1
1.142898154E2,5.287587643E-1,-9.445722103E-1,8.395038843E-1
1.142997704E2,2.451567799E-1,-9.589385390E-1,7.165518999E-1
1.143097264E2,-7.468220592E-2,-8.258656859E-1,5.318787694E-1
1.143196814E2,-3.986489177E-1,-6.010129452E-1,3.168933392E-1
1.143296374E2,-6.801798940E-1,-3.915062845E-1,1.240179017E-1
1.143395924E2,-8.924246430E-1,-1.997880489E-1,-1.826055720E-2
1.143495484E2,-9.891288280E-1,2.910185792E-2,-5.578982458E-2
1.143595034E2,-9.463101625E-1,2.605239153E-1,3.475930169E-2
1.143694594E2,-7.924575210E-1,4.131648540E-1,2.062524855E-1
1.143794144E2,-5.529361367E-1,4.496268034E-1,3.996317387E-1
1.143893704E2,-2.695851028E-1,3.520269990E-1,5.721862316E-1
1.143993254E2,3.637451306E-2,1.603273898E-1,6.817697287E-1
1.144092814E2,3.139890730E-1,-7.706892490E-2,7.145510912E-1
1.144192364E2,5.272185206E-1,-2.624683976E-1,7.013851404E-1
1.144291924E2,6.315691471E-1,-3.207191825E-1,6.643144488E-1
1.144391474E2,6.562157869E-1,-2.875270844E-1,5.864531994E-1
1.144491024E2,6.314454675E-1,-2.189913988E-1,5.025891662E-1
1.144590584E2,5.812721848E-1,-1.501527876E-1,4.315946102E-1
1.144690134E2,4.990321100E-1,-8.994137496E-2,3.798459470E-1
1.144789694E2,3.888238966E-1,-3.012608364E-2,3.411312103E-1
1.144889244E2,2.670037150E-1,2.801338583E-2,3.007664979E-1
1.144988804E2,1.404174566E-1,5.416620895E-2,2.367531359E-1
1.145088354E2,2.384743467E-2,6.535708159E-2,1.266908199E-1
1.145187914E2,-5.802109092E-2,9.239492565E-2,-2.404160984E-2
1.145287464E2,-9.882684052E-2,1.699179411E-1,-1.668863744E-1
1.145387024E2,-1.199188679E-1,2.533120513E-1,-2.534246445E-1
1.145486574E2,-1.668554842E-1,2.858481705E-1,-2.848763168E-1
1.145586134E2,-2.281382382E-1,2.784841061E-1,-2.944738865E-1
1.145685684E2,-2.965795994E-1,2.087462991E-1,-2.969322503E-1
1.145785244E2,-3.761430979E-1,8.975194395E-2,-3.279799819E-1
1.145884794E2,-3.968084157E-1,2.277211100E-2,-3.696179688E-1
1.145984354E2,-3.513348699E-1,-9.283649176E-2,-3.826484382E-1
1.146083904E2,-2.768137753E-1,-2.314217985E-1,-3.578919768E-1
1.146183464E2,-1.444922537E-1,-3.136867881E-1,-2.741757631E-1
1.146283014E2,-1.138532627E-2,-3.236342371E-1,-1.435306668E-1
1.146382574E2,8.929117769E-2,-2.504869998E-1,-2.585566230E-2
1.146482124E2,1.680227369E-1,-1.375122517E-1,6.613151729E-2
1.146581684E2,2.616068721E-1,1.153201424E-2,1.126716584E-1
1.146681234E2,3.508520722E-1,1.171780154E-1,1.348983943E-1
1.146780794E2,3.778719604E-1,1.261600405E-1,1.102593169E-1
1.146880344E2,2.925128341E-1,3.995884955E-2,6.351551414E-2
1.146979904E2,5.975719541E-2,-1.040716469E-1,2.753702365E-2
1.147079454E2,-3.259811997E-1,-1.848991066E-1,-6.534311920E-2
1.147179004E2,-7.654078603E-1,-1.051722318E-1,-2.517939210E-1
1.147278564E2,-1.142388940E0,1.766970009E-1,-4.833307266E-1
1.147378114E2,-1.335069418E0,6.387791634E-1,-6.818458438E-1
1.147477674E2,-1.307843328E0,1.041665912E0,-8.262749314E-1
1.147577224E2,-1.093696117E0,1.167696714E0,-8.603138328E-1
1.147676784E2,-7.216021419E-1,1.077277064E0,-7.055569887E-1
1.147776334E2,-2.343563139E-1,7.995351553E-1,-4.013508260E-1
1.147875894E2,2.770643532E-1,3.987909257E-1,-6.179114431E-2
1.147975445E2,6.694826484E-1,-3.045023978E-2,2.102605253E-1
1.148075005E2,8.763802052E-1,-3.390432000E-1,3.682677150E-1
1.148174555E2,9.126212597E-1,-4.722652137E-1,3.878903985E-1
1.148274115E2,8.349600434E-1,-5.021807551E-1,2.899518609E-1
1.148373665E2,7.265542746E-1,-4.470747113E-1,1.069615260E-1
1.148473225E2,5.608841181E-1,-3.467489183E-1,-9.521128237E-2
1.148572775E2,3.573141098E-1,-2.070351392E-1,-2.385077477E-1
1.148672335E2,1.089620888E-1,-6.813983619E-2,-3.145015538E-1
1.148771885E2,-1.185076162E-1,1.288191378E-1,-3.402902484E-1
1.148871445E2,-2.589438260E-1,2.995951176E-1,-3.353663385E-1
1.148970995E2,-2.714813650E-1,3.714987338E-1,-3.238354623E-1
1.149070555E2,-1.788784564E-1,3.454162776E-1,-3.096229732E-1
1.149170105E2,-6.326421350E-2,2.626403570E-1,-2.975239754E-1
1.149269665E2,5.469438806E-2,1.338184923E-1,-2.756141424E-1
1.149369215E2,1.765523851E-1,9.967118502E-3,-2.539810240E-1
1.149468775E2,3.016075194E-1,-8.460519463E-2,-2.357570082E-1
1.149568325E2,3.939857781E-1,-1.336864084E-1,-2.117854059E-1
1.149667885E2,4.396126568E-1,-1.357777864E-1,-1.843138337E-1
1.149767435E2,4.279682338E-1,-1.211337447E-1,-1.598313153E-1
1.149866985E2,3.683768213E-1,-9.620283544E-2,-1.558086127E-1
1.149966545E2,2.894631624E-1,-5.011742935E-2,-1.838785857E-1
1.150066095E2,2.052564025E-1,4.173773341E-3,-2.196951658E-1
1.150165655E2,1.157499105E-1,5.239961296E-2,-2.496264875E-1
1.150265205E2,1.360969804E-2,7.825411111E-2,-2.804962397E-1
1.150364765E2,-8.425498009E-2,8.538917452E-2,-3.079033792E-1
1.150464315E2,-1.748280227E-1,8.365412056E-2,-3.332529366E-1
1.150563875E2,-2.461308688E-1,9.466061741E-2,-3.566690087E-1
1.150663425E2,-2.684745193E-1,1.185672805E-1,-3.612339497E-1
1.150762985E2,-2.613257468E-1,1.280957162E-1,-3.434523046E-1
1.150862535E2,-2.485665232E-1,1.379922926E-1,-3.061217070E-1
1.150962095E2,-1.926010549E-1,1.678764969E-1,-2.320762277E-1
1.151061645E2,-1.209524423E-1,1.851673424E-1,-1.260448694E-1
1.151161205E2,-2.805592492E-2,1.747342199E-1,9.768027812E-3
1.151260755E2,8.773485571E-2,1.407453567E-1,1.353643090E-1
1.151360315E2,2.018144429E-1,9.581632167E-2,2.060395181E-1
1.151459865E2,2.731213868E-1,1.012843251E-1,2.374445796E-1
1.151559425E2,2.818430662E-1,1.228271872E-1,2.400013208E-1
1.151658975E2,2.504414618E-1,7.931885868E-2,2.251757681E-1
1.151758535E2,1.519458890E-1,-4.034864902E-2,1.962654442E-1
1.151858085E2,-2.962257527E-2,-1.554451436E-1,1.200031638E-1
1.151957645E2,-2.675214708E-1,-2.251660377E-1,-1.729549654E-2
1.152057195E2,-5.215564370E-1,-2.159397751E-1,-1.614987552E-1
1.152156755E2,-6.945396662E-1,-1.658065245E-2,-2.746099234E-1
1.152256305E2,-7.689457536E-1,2.614057064E-1,-3.420057595E-1
1.152355855E2,-6.960117221E-1,4.526857734E-1,-3.201441169E-1
1.152455415E2,-4.383037388E-1,5.510115027E-1,-1.733389646E-1
1.152554965E2,-4.836956412E-2,5.182317495E-1,1.062953025E-1
1.152654525E2,3.513474762E-1,3.560385406E-1,4.096035063E-1
1.152754075E2,6.677291393E-1,1.004466042E-1,6.268838048E-1
1.152853635E2,8.695957065E-1,-1.616672873E-1,7.427187562E-1
1.152953185E2,9.080139399E-1,-3.312273026E-1,7.973279357E-1
1.153052745E2,7.716031075E-1,-3.936898708E-1,7.730255127E-1
1.153152295E2,6.005343795E-1,-3.229877651E-1,7.037667632E-1
1.153251855E2,4.578147531E-1,-1.839840710E-1,6.137148738E-1
1.153351405E2,3.661581576E-1,-2.713675424E-2,5.390542746E-1
1.153450965E2,3.386170864E-1,8.771339804E-2,5.090327263E-1
1.153550515E2,3.446291685E-1,1.386407614E-1,5.042464733E-1
1.153650075E2,3.600057364E-1,1.701472998E-1,5.133411884E-1
1.153749625E2,3.439526856E-1,1.834180802E-1,5.158360004E-1
1.153849185E2,2.932969630E-1,1.761188954E-1,5.124516487E-1
1.153948735E2,2.108678818E-1,1.337145567E-1,4.998611510E-1
1.154048295E2,1.169475168E-1,1.062576249E-1,4.752255976E-1
1.154147845E2,4.194706306E-2,8.749475330E-2,4.462788105E-1
1.154247405E2,-1.435828675E-2,6.920628995E-2,4.218693376E-1
1.154346955E2,-3.561373800E-2,7.082124799E-2,4.100577533E-1
1.154446515E2,-3.614077717E-2,7.072909921E-2,4.065887034E-1
1.154546065E2,-6.376564503E-3,6.851785630E-2,4.224187136E-1
1.154645625E2,4.535986856E-2,7.644236088E-2,4.518205225E-1
1.154745175E2,9.214936942E-2,7.524037361E-2,4.884388149E-1
1.154844735E2,1.159119606E-1,3.491692245E-2,5.045202971E-1
1.154944285E2,1.176701784E-1,-2.328752913E-2,5.037139058E-1
1.155043835E2,9.765465558E-2,-7.326441258E-2,4.589504302E-1
1.155143395E2,8.063456416E-2,-7.269867510E-2,3.757095635E-1
1.155242945E2,6.821944565E-2,-2.072628215E-2,2.927257419E-1
1.155342505E2,4.343937337E-2,5.601957440E-2,2.064103484E-1
1.155442055E2,-1.071334444E-2,1.047237292E-1,1.404521018E-1
1.155541615E2,-1.001987085E-1,9.619390219E-2,8.980841935E-2
1.155641165E2,-1.878723651E-1,7.050984353E-2,5.252043903E-2
1.155740725E2,-2.307835817E-1,6.567253172E-2,3.008846007E-2
1.155840275E2,-2.459201813E-1,1.514437981E-2,2.500776201E-3
1.155939835E2,-2.265460640E-1,-9.797676653E-2,-1.707374118E-2
1.156039385E2,-2.179091573E-1,-2.485662699E-1,-4.061289132E-2
1.156138945E2,-2.423748076E-1,-4.061355591E-1,-8.171704412E-2
1.156238495E2,-2.791120410E-1,-5.077828169E-1,-1.205952018E-1
1.156338055E2,-3.111282587E-1,-5.434006453E-1,-1.489095688E-1
1.156437605E2,-3.335712552E-1,-5.007011294E-1,-1.563648134E-1
1.156537165E2,-3.402746916E-1,-3.820390999E-1,-1.313424706E-1
1.156636715E2,-3.602332175E-1,-2.793438733E-1,-9.944472462E-2
1.156736275E2,-3.379860520E-1,-1.851041019E-1,-6.943912804E-2
1.156835825E2,-2.551175356E-1,-1.465870738E-1,-3.809371963E-2
1.156935385E2,-1.277515888E-1,-1.574565023E-1,6.463894155E-3
1.157034935E2,-4.607483372E-2,-2.201406509E-1,5.668764934E-2
1.157134495E2,-1.073436588E-1,-2.777979970E-1,7.073921710E-2
1.157234045E2,-2.658304870E-1,-1.945129633E-1,2.829410601E-3
1.157333605E2,-4.124110639E-1,2.638975717E-2,-1.473512799E-1
1.157433155E2,-4.916036129E-1,3.101671636E-1,-3.214471936E-1
1.157532715E2,-4.889732301E-1,6.119553447E-1,-4.496564567E-1
1.157632265E2,-4.037102461E-1,8.317475915E-1,-4.748768508E-1
1.157731815E2,-2.823548913E-1,8.354262114E-1,-4.131605923E-1
1.157831375E2,-1.219713390E-1,6.433590055E-1,-3.125101626E-1
1.157930925E2,4.478472471E-2,3.373817205E-1,-1.888888627E-1
1.158030476E2,1.440109015E-1,1.160628535E-2,-6.940881908E-2
1.158130026E2,1.325879544E-1,-2.349865288E-1,6.090269890E-3
1.158229586E2,1.673698425E-2,-3.550103903E-1,6.571769714E-3
1.158329136E2,-1.052342057E-1,-3.149262071E-1,-5.525019020E-2
1.158428696E2,-2.102141529E-1,-1.778841913E-1,-1.522454321E-1
1.158528246E2,-3.709390163E-1,-4.192512482E-2,-2.747348845E-1
1.158627806E2,-5.600535274E-1,1.308093667E-1,-3.751831949E-1
1.158727356E2,-7.331072688E-1,2.961077690E-1,-4.331063032E-1
1.158826916E2,-8.460870981E-1,4.368050098E-1,-4.629219770E-1
1.158926466E2,-8.584248424E-1,5.241249204E-1,-4.544128180E-1
1.159026026E2,-7.951087356E-1,5.297551155E-1,-3.872308731E-1
1.159125576E2,-6.725896597E-1,4.726210237E-1,-2.830266356E-1
1.159225136E2,-5.339663029E-1,3.564613760E-1,-1.823841482E-1
1.159324686E2,-3.699793816E-1,2.204780132E-1,-1.060626507E-1
1.159424246E2,-1.543246061E-1,5.811334401E-2,-5.545460060E-2
1.159523796E2,7.815853506E-2,-1.257151663E-1,-4.390897974E-2
1.159623356E2,2.598417699E-1,-2.569304407E-1,-3.544492275E-2
1.159722906E2,3.591038883E-1,-2.972763181E-1,-2.914508618E-2
1.159822466E2,3.931659758E-1,-2.558825314E-1,-2.364086360E-2
1.159922016E2,3.573535979E-1,-2.156526893E-1,-2.053656429E-2
1.160021576E2,2.945370972E-1,-2.074980885E-1,-1.954906434E-2
1.160121126E2,2.404124439E-1,-1.792874038E-1,-3.342766315E-2
1.160220676E2,2.047697604E-1,-1.621065587E-1,-6.368117034E-2
1.160320236E2,1.672800034E-1,-1.907850057E-1,-1.024734303E-1
1.160419786E2,1.226299778E-1,-2.410495132E-1,-1.608539075E-1
1.160519346E2,6.707328558E-2,-2.778284550E-1,-2.316589355E-1
1.160618896E2,2.753440477E-2,-2.564922571E-1,-2.931744754E-1
1.160718456E2,7.242486347E-3,-1.848383099E-1,-3.232729435E-1
1.160818006E2,8.761286736E-3,-6.996019930E-2,-3.213730454E-1
1.160917566E2,1.464374084E-2,3.830013797E-2,-2.785854042E-1
1.161017116E2,2.302737162E-2,8.433793485E-2,-2.059673816E-1
1.161116676E2,5.657617748E-2,5.501422286E-2,-1.310028881E-1
1.161216226E2,1.394039392E-1,-6.119439378E-3,-7.411803305E-2
1.161315786E2,2.308487296E-1,-6.811589748E-2,-3.481149301E-2
1.161415336E2,3.033032119E-1,-9.268382192E-2,3.924717661E-3
1.161514896E2,3.610999882E-1,-3.489097580E-2,6.519544870E-2
1.161614446E2,3.786965609E-1,4.467708617E-2,1.323481351E-1
1.161714006E2,3.620965183E-1,1.177909672E-1,1.889165491E-1
1.161813556E2,3.202928603E-1,1.819028407E-1,2.012504488E-1
1.161913116E2,2.840280831E-1,2.343679070E-1,1.966136098E-1
1.162012666E2,2.307246327E-1,2.489633709E-1,1.804932356E-1
1.162112226E2,9.661704302E-2,2.191653997E-1,1.787917167E-1
1.162211776E2,-1.197903603E-1,2.082163393E-1,1.503158659E-1
1.162311336E2,-3.551182151E-1,3.030092716E-1,7.236469537E-2
1.162410886E2,-5.362320542E-1,4.630002677E-1,-5.117961392E-2
1.162510446E2,-5.962823033E-1,6.402856708E-1,-1.863058358E-1
1.162609996E2,-5.086446404E-1,8.002026677E-1,-2.302818149E-1
1.162709546E2,-3.176521361E-1,8.459992409E-1,-1.448734999E-1
1.162809106E2,-7.561315596E-2,7.399750352E-1,4.532600567E-2
1.162908656E2,2.013897449E-1,5.152241588E-1,2.780447006E-1
1.163008216E2,4.605795145E-1,1.899962574E-1,4.898722470E-1
1.163107766E2,6.280100346E-1,-1.720955372E-1,6.051523089E-1
1.163207326E2,7.011989951E-1,-4.352848530E-1,6.458805799E-1
1.163306876E2,6.248834729E-1,-5.135589838E-1,6.349684596E-1
1.163406436E2,4.452530146E-1,-4.374671280E-1,5.717309117E-1
1.163505986E2,2.273797244E-1,-2.591923475E-1,4.921676815E-1
1.163605546E2,8.640734479E-3,-5.679718778E-2,4.260698855E-1
1.163705096E2,-1.308120191E-1,1.160395145E-1,3.802032173E-1
1.163804656E2,-1.572052687E-1,2.388312072E-1,3.652357459E-1
1.163904206E2,-1.108650565E-1,3.151344657E-1,3.965506256E-1
1.164003766E2,-5.147683248E-2,3.509611785E-1,4.556304514E-1
1.164103316E2,-1.065200195E-4,3.521219790E-1,5.168098807E-1
1.164202876E2,5.728859454E-2,3.326297700E-1,5.800176263E-1
1.164302426E2,7.380728424E-2,2.592895627E-1,6.357069612E-1
1.164401986E2,7.924492657E-2,1.995839030E-1,6.780318022E-1
1.164501536E2,9.051196277E-2,1.827985346E-1,6.931481361E-1
1.164601096E2,1.119799688E-1,2.115550786E-1,6.781689525E-1
1.164700646E2,1.399958581E-1,2.330169529E-1,6.344600320E-1
1.164800206E2,1.768273711E-1,2.259659767E-1,6.000040770E-1
1.164899756E2,2.279543728E-1,2.214507461E-1,6.053102016E-1
1.164999316E2,2.354482412E-1,1.519480944E-1,6.343948245E-1
1.165098866E2,1.928205043E-1,6.109910831E-2,6.741653085E-1
1.165198416E2,1.491260231E-1,-6.167204119E-4,7.393565774E-1
1.165297976E2,1.209601164E-1,-6.424204260E-2,7.959164381E-1
1.165397526E2,8.755290508E-2,-1.262135357E-1,8.134807348E-1
1.165497086E2,6.716033816E-2,-1.631759107E-1,7.384270430E-1
1.165596636E2,5.996713787E-2,-1.614227444E-1,6.065981388E-1
1.165696196E2,3.710453585E-2,-1.564714909E-1,4.408113062E-1
1.165795746E2,-2.116729319E-2,-1.658649892E-1,2.644836903E-1
1.165895306E2,-1.021235213E-1,-1.912692189E-1,1.154231653E-1
1.165994856E2,-1.937346607E-1,-2.243978828E-1,2.490019239E-2
1.166094416E2,-2.841281295E-1,-3.187650442E-1,-3.343327343E-2
1.166193966E2,-3.452466130E-1,-4.348533154E-1,-7.239186019E-2
1.166293526E2,-3.811122775E-1,-5.621004701E-1,-1.113012731E-1
1.166393076E2,-4.206844568E-1,-6.405207515E-1,-1.832585484E-1
1.166492636E2,-5.209618807E-1,-6.536310315E-1,-2.830801606E-1
1.166592186E2,-6.971390247E-1,-5.920366645E-1,-4.094170630E-1
1.166691746E2,-9.289886951E-1,-4.373297095E-1,-5.371571779E-1
1.166791296E2,-1.172312975E0,-2.132790238E-1,-6.513822675E-1
1.166890856E2,-1.345402718E0,3.449691087E-2,-7.596693635E-1
1.166990406E2,-1.380310416E0,2.172078639E-1,-8.442081809E-1
1.167089966E2,-1.277753830E0,3.083002567E-1,-8.798041344E-1
1.167189516E2,-1.101373434E0,2.936430573E-1,-8.425984383E-1
1.167289076E2,-9.822556973E-1,2.303670347E-1,-7.569423914E-1
1.167388626E2,-9.545084834E-1,1.726962924E-1,-6.974737644E-1
1.167488186E2,-9.570767283E-1,2.304703444E-1,-6.850585341E-1
1.167587736E2,-8.803348541E-1,4.076041281E-1,-6.672646403E-1
1.167687286E2,-6.856714487E-1,6.033034921E-1,-6.157055497E-1
1.167786846E2,-3.618284464E-1,7.041808367E-1,-5.232509971E-1
1.167886396E2,3.813585266E-2,6.645554304E-1,-3.618786633E-1
1.167985960E2,4.413065016E-1,4.551667869E-1,-1.551627815E-1
1.168085510E2,7.773991227E-1,1.833451986E-1,4.735083878E-2
1.168185070E2,1.010462165E0,-5.544420704E-2,2.226299793E-1
1.168284620E2,1.114393473E0,-2.593924105E-1,3.472559452E-1
1.168384180E2,1.030517936E0,-4.624730945E-1,3.533079624E-1
1.168483730E2,7.885490656E-1,-5.475574136E-1,2.114467174E-1
1.168583290E2,4.959595501E-1,-4.756432772E-1,-4.938594252E-2
1.168682840E2,1.529313028E-1,-2.121565789E-1,-3.905414939E-1
1.168782400E2,-1.896524131E-1,1.759352237E-1,-6.379693747E-1
1.168881950E2,-5.221830606E-1,4.638009071E-1,-8.531211615E-1
1.168981510E2,-7.436784506E-1,6.407362819E-1,-9.454859495E-1
1.169081060E2,-8.142680526E-1,7.050085664E-1,-8.790077567E-1
1.169180620E2,-7.282644510E-1,6.511865854E-1,-7.043960094E-1
1.169280170E2,-5.292385817E-1,4.957220852E-1,-4.950344265E-1
1.169379730E2,-2.469033301E-1,2.636334598E-1,-2.907231152E-1
1.169479280E2,6.414968520E-2,-2.889767056E-3,-1.454616785E-1
1.169578840E2,3.246704638E-1,-2.785080373E-1,-7.679765671E-2
1.169678390E2,5.079893470E-1,-4.180226922E-1,-4.872316495E-2
1.169777950E2,6.277295947E-1,-4.235469103E-1,-4.538862035E-2
1.169877500E2,6.864372492E-1,-3.655238748E-1,-2.198948711E-2
1.169977050E2,7.046160102E-1,-3.127035499E-1,6.385960151E-3
1.170076610E2,6.883782148E-1,-2.432737350E-1,4.066108167E-2
1.170176160E2,6.353943944E-1,-2.013664991E-1,7.551946491E-2
1.170275720E2,5.835289955E-1,-1.756990850E-1,1.064057723E-1
1.170375270E2,5.282457471E-1,-1.890995800E-1,1.261978447E-1
1.170474830E2,4.136357903E-1,-2.580550313E-1,9.339106828E-2
1.170574380E2,3.098529279E-1,-2.970785499E-1,2.340958826E-2
1.170673940E2,2.162693292E-1,-3.115637004E-1,-6.723590940E-2
1.170773490E2,1.465775967E-1,-2.728644907E-1,-1.589929909E-1
1.170873050E2,8.224634826E-2,-2.151128799E-1,-2.151327282E-1
1.170972600E2,6.641357322E-4,-1.586322933E-1,-2.414612621E-1
1.171072160E2,-8.247433603E-2,-1.193511263E-1,-2.614617348E-1
1.171171710E2,-1.471345574E-1,-1.018799916E-1,-2.921661139E-1
1.171271270E2,-1.611440629E-1,-8.824209124E-2,-3.101622462E-1
1.171370820E2,-1.134575009E-1,-1.211142838E-1,-2.964940965E-1
1.171470380E2,4.550753161E-3,-1.203192547E-1,-2.004829347E-1
1.171569930E2,1.184893101E-1,-1.097675487E-1,-5.294914916E-2
1.171669490E2,1.851647347E-1,-4.671480879E-2,7.203459740E-2
1.171769040E2,2.296546996E-1,2.536284365E-2,1.364831030E-1
1.171868600E2,2.580151558E-1,8.580923080E-2,1.448792219E-1
1.171968150E2,2.463939041E-1,8.310744911E-2,9.300005436E-2
1.172067710E2,2.293765098E-1,6.736746430E-2,3.523452207E-2
1.172167260E2,1.692335457E-1,3.237166628E-2,-4.751708359E-2
1.172266820E2,5.551464111E-2,7.306620479E-3,-9.440998733E-2
1.172366370E2,-1.364055276E-1,3.487699479E-2,-1.146598682E-1
1.172465920E2,-3.714661896E-1,1.448477805E-1,-1.320238411E-1
1.172565480E2,-5.972596407E-1,3.234665096E-1,-1.718277186E-1
1.172665030E2,-7.194841504E-1,5.537884235E-1,-2.250656933E-1
1.172764590E2,-6.315044761E-1,6.888613105E-1,-2.225122452E-1
1.172864140E2,-3.580422103E-1,6.799818873E-1,-1.229888871E-1
1.172963700E2,1.253771316E-2,5.050095320E-1,6.747426093E-2
1.173063250E2,3.413160443E-1,1.990137398E-1,2.750319541E-1
1.173162810E2,5.456350446E-1,-1.426200271E-1,4.420425296E-1
1.173262360E2,5.975450277E-1,-3.981570005E-1,5.582497120E-1
1.173361920E2,5.110340714E-1,-5.568310618E-1,5.886459351E-1
1.173461470E2,3.588667214E-1,-5.759072900E-1,5.454340577E-1
1.173561030E2,1.914353818E-1,-5.118460059E-1,4.503775835E-1
1.173660580E2,5.581684411E-2,-3.480290174E-1,3.397859931E-1
1.173760140E2,-6.891683489E-2,-2.055789232E-1,2.412351519E-1
1.173859690E2,-1.523330659E-1,-1.258961558E-1,1.866595447E-1
1.173959250E2,-1.724857390E-1,-7.980909944E-2,1.715008318E-1
1.174058800E2,-1.140080169E-1,-2.732202411E-2,2.000157535E-1
1.174158360E2,-1.439620461E-2,9.149392135E-4,2.780546248E-1
1.174257910E2,9.388171136E-2,7.996220142E-3,3.853500187E-1
1.174357470E2,1.839942932E-1,-7.366491016E-3,4.897683263E-1
1.174457020E2,2.616692185E-1,-2.727509290E-2,5.632464886E-1
1.174556580E2,3.128780723E-1,-5.988204107E-2,5.845408440E-1
1.174656130E2,3.491266370E-1,-9.945560992E-2,5.665604472E-1
1.174755680E2,3.743454218E-1,-1.067393571E-1,5.347255468E-1
1.174855240E2,3.852412701E-1,-8.049143851E-2,4.955324531E-1
1.174954790E2,3.797490299E-1,-4.722109810E-2,4.597637951E-1
1.175054350E2,3.464472294E-1,-3.177722543E-2,4.313680232E-1
1.175153900E2,2.727644742E-1,-4.654419050E-2,4.054234922E-1
1.175253460E2,2.233019918E-1,-4.555739835E-2,3.660680652E-1
1.175353010E2,2.288339138E-1,-2.931265160E-2,3.279124200E-1
1.175452570E2,2.422681749E-1,-3.960034996E-2,2.836004198E-1
1.175552120E2,2.577208877E-1,-5.201334506E-2,2.160514593E-1
1.175651680E2,2.768115699E-1,-4.416297004E-2,1.428688318E-1
1.175751230E2,2.935929298E-1,-2.032847703E-2,8.811449260E-2
1.175850790E2,2.680870295E-1,3.335708007E-2,1.685119234E-2
1.175950340E2,2.238812298E-1,9.195381403E-2,-6.483753771E-2
1.176049900E2,1.523477435E-1,1.008584127E-1,-1.818186194E-1
1.176149450E2,6.858281046E-2,6.700325012E-2,-2.704741955E-1
1.176249010E2,-5.341880769E-2,1.356610470E-2,-3.365718126E-1
1.176348560E2,-2.615536451E-1,-9.581097960E-2,-4.421182275E-1
1.176448120E2,-4.203170538E-1,-1.769537032E-1,-5.039068460E-1
1.176547670E2,-4.622983336E-1,-2.567385435E-1,-5.025736690E-1
1.176647230E2,-4.204587340E-1,-3.303872049E-1,-4.508936405E-1
1.176746780E2,-3.228419125E-1,-3.900473416E-1,-3.595584035E-1
1.176846330E2,-2.008072883E-1,-3.951485455E-1,-2.618985772E-1
1.176945890E2,-7.666909695E-2,-3.488497436E-1,-1.926918328E-1
1.177045440E2,4.402484745E-2,-3.000682592E-1,-1.667367965E-1
1.177145000E2,1.594963223E-1,-2.495038807E-1,-2.052080333E-1
1.177244550E2,2.553284466E-1,-2.619642615E-1,-2.917512357E-1
1.177344110E2,2.747372985E-1,-3.096417785E-1,-3.762706518E-1
1.177443660E2,1.189690456E-1,-3.578626513E-1,-4.358815849E-1
1.177543220E2,-2.059107870E-1,-3.028952777E-1,-5.348662734E-1
1.177642770E2,-5.714755654E-1,-4.313952848E-2,-7.009732723E-1
1.177742330E2,-8.292014003E-1,4.227602482E-1,-8.600745201E-1
1.177841880E2,-9.072269797E-1,8.893374801E-1,-9.205957651E-1
1.177941440E2,-7.829388380E-1,1.158200383E0,-8.936099410E-1
1.178040987E2,-4.850046039E-1,1.225270987E0,-7.578265071E-1
1.178140548E2,-1.366983056E-1,1.016771913E0,-5.325694680E-1
1.178240098E2,2.122410387E-1,5.986816883E-1,-2.878063321E-1
1.178339658E2,4.998291433E-1,1.271410137E-1,-7.951436192E-2
