"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.005051625E0,4.540509033E1,9.963829041E0,-1.629727173E1
1.015007625E0,4.557177734E1,1.004766846E1,-1.562146759E1
1.024963625E0,4.577059937E1,1.010454178E1,-1.532879639E1
1.034919625E0,4.590145874E1,1.013887024E1,-1.478539276E1
1.044875625E0,4.607991028E1,1.005888748E1,-1.434265137E1
1.054831625E0,4.622959900E1,9.839714050E0,-1.396076202E1
1.064787625E0,4.642440796E1,9.701358795E0,-1.357347107E1
1.074743625E0,4.660485077E1,9.612007141E0,-1.324310303E1
1.084699625E0,4.668490601E1,9.400001526E0,-1.313393402E1
1.094655625E0,4.674123383E1,9.319076538E0,-1.302838898E1
1.104611625E0,4.679336548E1,9.293762207E0,-1.269156647E1
1.114566625E0,4.699866486E1,9.008766174E0,-1.271113586E1
1.124522625E0,4.709149170E1,8.826858521E0,-1.243096161E1
1.134478625E0,4.716690826E1,8.754180908E0,-1.207334137E1
1.144434625E0,4.734468079E1,8.554885864E0,-1.166009521E1
1.154390625E0,4.749314880E1,8.315433502E0,-1.146907806E1
1.164346625E0,4.771296692E1,7.950641632E0,-1.121807861E1
1.174302625E0,4.767740631E1,7.698108673E0,-1.123301697E1
1.184258625E0,4.759382629E1,7.542945862E0,-1.145486450E1
1.194214625E0,4.751511383E1,7.509536743E0,-1.179133606E1
1.204170625E0,4.736763000E1,7.559410095E0,-1.208103943E1
1.214126625E0,4.726477051E1,7.707370758E0,-1.235564423E1
1.224081625E0,4.724150848E1,7.895919800E0,-1.259855652E1
1.234037625E0,4.729934692E1,7.705455780E0,-1.253136444E1
1.243993625E0,4.740549469E1,7.493427277E0,-1.248071289E1
1.253949625E0,4.742620850E1,7.288772583E0,-1.228284454E1
1.263905625E0,4.740337372E1,6.752426147E0,-1.225666809E1
1.273861625E0,4.763816833E1,6.129329681E0,-1.202025604E1
1.283817625E0,4.773942566E1,5.677661896E0,-1.182724762E1
1.293773625E0,4.768635559E1,5.240703583E0,-1.170531464E1
1.303729625E0,4.783845520E1,4.846466064E0,-1.185099030E1
1.313685625E0,4.789281464E1,4.392154694E0,-1.180018616E1
1.323641625E0,4.795291138E1,3.976100922E0,-1.176366425E1
1.333596625E0,4.800386810E1,3.479984283E0,-1.209896088E1
1.343552625E0,4.816415405E1,3.150177002E0,-1.194352722E1
1.353508625E0,4.819499207E1,2.885047913E0,-1.197820282E1
1.363464625E0,4.824295807E1,2.437641144E0,-1.200531006E1
1.373420625E0,4.828036499E1,2.174552917E0,-1.198651886E1
1.383376625E0,4.827357483E1,1.891113281E0,-1.200003052E1
1.393332625E0,4.814614105E1,1.665828705E0,-1.191173553E1
1.403288625E0,4.813170624E1,1.535789490E0,-1.238056946E1
1.413244625E0,4.816070557E1,1.375080109E0,-1.239398193E1
1.423200625E0,4.817726135E1,1.025493622E0,-1.240569305E1
1.433155625E0,4.815640259E1,9.400367737E-1,-1.224404144E1
1.443111625E0,4.818354797E1,7.417564392E-1,-1.238974762E1
1.453067625E0,4.817584229E1,5.292472839E-1,-1.240563202E1
1.463023625E0,4.817568207E1,1.861839294E-1,-1.193572235E1
1.472979625E0,4.806336975E1,-1.663017273E-1,-1.222150421E1
1.482935625E0,4.818317413E1,-4.765472412E-1,-1.223641205E1
1.492891625E0,4.829454803E1,-9.418411255E-1,-1.222353363E1
1.502847625E0,4.822994232E1,-1.278156281E0,-1.206409454E1
1.512803625E0,4.818558502E1,-1.552516937E0,-1.232044220E1
1.522759625E0,4.805494690E1,-1.604927063E0,-1.240003967E1
1.532715625E0,4.798359680E1,-1.704978943E0,-1.255234528E1
1.542670625E0,4.805583954E1,-1.821216583E0,-1.239084625E1
1.552626625E0,4.810995483E1,-1.815101624E0,-1.226179504E1
1.562582625E0,4.808803558E1,-1.974372864E0,-1.222688293E1
1.572538625E0,4.809255981E1,-2.155780792E0,-1.214649200E1
1.582494625E0,4.812922668E1,-2.247856140E0,-1.207690430E1
1.592450625E0,4.810482025E1,-2.341182709E0,-1.204636383E1
1.602406625E0,4.797674561E1,-2.298908234E0,-1.186502838E1
1.612362625E0,4.801120758E1,-2.359676361E0,-1.185182953E1
1.622318625E0,4.794264221E1,-2.389797211E0,-1.199158478E1
1.632274625E0,4.789618683E1,-2.370456696E0,-1.222081757E1
1.642229625E0,4.785891724E1,-2.164764404E0,-1.260927582E1
1.652185625E0,4.775225830E1,-2.064270020E0,-1.292027283E1
1.662141625E0,4.770690155E1,-1.999954224E0,-1.315453339E1
1.672097625E0,4.751886749E1,-1.882236481E0,-1.331439972E1
1.682053625E0,4.739755249E1,-1.884120941E0,-1.348974609E1
1.692010000E0,4.731334686E1,-1.945350647E0,-1.361689758E1
1.701966000E0,4.730944061E1,-1.951797485E0,-1.375515747E1
1.711922000E0,4.732387543E1,-1.925556183E0,-1.374815369E1
1.721878000E0,4.728255463E1,-1.864784241E0,-1.379210663E1
1.731834000E0,4.723954773E1,-1.541011810E0,-1.374170685E1
1.741790000E0,4.711598969E1,-1.288364410E0,-1.404902649E1
1.751745000E0,4.716461182E1,-7.345924377E-1,-1.408909607E1
1.761701000E0,4.715847778E1,1.612472534E-2,-1.399939728E1
1.771657000E0,4.715366364E1,5.577354431E-1,-1.390122223E1
1.781613000E0,4.724179077E1,1.054264069E0,-1.366005707E1
1.791569000E0,4.733308411E1,1.415164948E0,-1.330857086E1
1.801525000E0,4.740517426E1,1.596073151E0,-1.313111115E1
1.811481000E0,4.755479431E1,1.504909515E0,-1.298039246E1
1.821437000E0,4.752869415E1,1.604511261E0,-1.285453796E1
1.831393000E0,4.752954102E1,1.417289734E0,-1.291435242E1
1.841349000E0,4.747589111E1,1.415756226E0,-1.321626282E1
1.851304000E0,4.723883820E1,1.453372955E0,-1.358866882E1
1.861260000E0,4.708548737E1,1.518745422E0,-1.363090515E1
1.871216000E0,4.713759613E1,1.715850830E0,-1.383223724E1
1.881172000E0,4.699740601E1,1.934967041E0,-1.391079712E1
1.891128000E0,4.700062561E1,2.393177032E0,-1.418222046E1
1.901084000E0,4.705862427E1,2.675067902E0,-1.395685577E1
1.911040000E0,4.686105347E1,2.881999969E0,-1.391081238E1
1.920996000E0,4.692121124E1,3.115409851E0,-1.389321136E1
1.930952000E0,4.713522339E1,3.174308777E0,-1.355196381E1
1.940908000E0,4.709812164E1,3.436004639E0,-1.341019440E1
1.950864000E0,4.720634460E1,3.555164337E0,-1.326629639E1
1.960819000E0,4.720307922E1,3.640087128E0,-1.332955170E1
1.970775000E0,4.724608612E1,3.852123260E0,-1.334040070E1
1.980731000E0,4.716756439E1,3.996677399E0,-1.302752686E1
1.990687000E0,4.712331390E1,4.044956207E0,-1.305833435E1
2.000643000E0,4.713323975E1,4.076446533E0,-1.304552460E1
2.010599000E0,4.710877991E1,4.191055298E0,-1.318307495E1
2.020555000E0,4.694762421E1,4.362358093E0,-1.297629547E1
2.030511000E0,4.700584412E1,4.403789520E0,-1.331975555E1
2.040467000E0,4.704487610E1,4.396160126E0,-1.332476807E1
2.050423000E0,4.705189514E1,4.618652344E0,-1.328858948E1
2.060378000E0,4.693077087E1,4.918895721E0,-1.322713470E1
2.070334000E0,4.679975891E1,5.056266785E0,-1.344470215E1
2.080290000E0,4.665534210E1,5.081062317E0,-1.344970703E1
2.090246000E0,4.665059662E1,5.195129395E0,-1.356675720E1
2.100202000E0,4.658857727E1,5.428424835E0,-1.357398987E1
2.110158000E0,4.673529816E1,5.474452972E0,-1.355825806E1
2.120114000E0,4.660757446E1,5.277072906E0,-1.372164154E1
2.130070000E0,4.656913757E1,5.175716400E0,-1.378688812E1
2.140026000E0,4.654154205E1,5.053646088E0,-1.384563446E1
2.149982000E0,4.658934784E1,4.710536957E0,-1.387686157E1
2.159937000E0,4.652449799E1,4.406768799E0,-1.424169922E1
2.169893000E0,4.655860138E1,4.100280762E0,-1.429853058E1
2.179849000E0,4.636048126E1,3.887966156E0,-1.433250427E1
2.189805000E0,4.641236877E1,3.606948853E0,-1.453211212E1
2.199761000E0,4.650168610E1,3.295734406E0,-1.450028992E1
2.209717000E0,4.650236511E1,2.913375854E0,-1.429781342E1
2.219673000E0,4.662197113E1,2.412025452E0,-1.437000275E1
2.229629000E0,4.664775085E1,2.179126740E0,-1.425861359E1
2.239585000E0,4.666139221E1,1.740726471E0,-1.414017487E1
2.249541000E0,4.671736145E1,1.645950317E0,-1.416887665E1
2.259496000E0,4.667781067E1,1.425830841E0,-1.433593750E1
2.269452000E0,4.657730865E1,1.295043945E0,-1.458569336E1
2.279408000E0,4.667199707E1,1.251411438E0,-1.477061462E1
2.289364000E0,4.652396393E1,1.064361572E0,-1.518231964E1
2.299320000E0,4.638397980E1,7.648696899E-1,-1.524263000E1
2.309276000E0,4.645243835E1,4.055633545E-1,-1.535647583E1
2.319232000E0,4.648812103E1,1.161689758E-1,-1.538722992E1
2.329188000E0,4.649008179E1,-4.495315552E-1,-1.568607330E1
2.339144000E0,4.667628479E1,-5.818481445E-1,-1.556576538E1
2.349100000E0,4.669393921E1,-5.126533508E-1,-1.517572021E1
2.359055000E0,4.679305267E1,-5.771865845E-1,-1.497406006E1
2.369011000E0,4.695014954E1,-6.357994080E-1,-1.454679108E1
2.378967000E0,4.714772797E1,-6.703529358E-1,-1.420761108E1
2.388923000E0,4.726224518E1,-6.426887512E-1,-1.395663452E1
2.398879000E0,4.725663757E1,-6.813278198E-1,-1.360272980E1
2.408835000E0,4.743536377E1,-6.565971375E-1,-1.328224945E1
2.418791000E0,4.754836273E1,-8.116836548E-1,-1.305134583E1
2.428747000E0,4.762133026E1,-1.012565613E0,-1.273433685E1
2.438703000E0,4.772667694E1,-1.333927155E0,-1.251757050E1
2.448658000E0,4.773982239E1,-1.414943695E0,-1.248391724E1
2.458614000E0,4.775923920E1,-1.839130402E0,-1.270722961E1
2.468570000E0,4.783536530E1,-2.146762848E0,-1.263421631E1
2.478526000E0,4.772092438E1,-2.626026154E0,-1.271243286E1
2.488482000E0,4.770173645E1,-2.849002838E0,-1.277338409E1
2.498438000E0,4.763849640E1,-3.085887909E0,-1.283429718E1
2.508394000E0,4.776708984E1,-3.326381683E0,-1.282813263E1
2.518350000E0,4.765305328E1,-3.780696869E0,-1.286730957E1
2.528306000E0,4.767448425E1,-4.089218140E0,-1.306804657E1
2.538262000E0,4.763932037E1,-4.320396423E0,-1.314137268E1
2.548217000E0,4.750497437E1,-4.491291046E0,-1.317636108E1
2.558173000E0,4.750140381E1,-4.614704132E0,-1.319744873E1
2.568129000E0,4.738751984E1,-4.662624359E0,-1.306742096E1
2.578085000E0,4.745362091E1,-4.622402191E0,-1.326670074E1
2.588041000E0,4.731392670E1,-4.487396240E0,-1.333876038E1
2.597997000E0,4.722532654E1,-4.527622223E0,-1.361925507E1
2.607953000E0,4.707954407E1,-4.448913574E0,-1.396819305E1
2.617909000E0,4.698841858E1,-4.620960236E0,-1.440112305E1
2.627865000E0,4.659009552E1,-4.918670654E0,-1.500714874E1
2.637821000E0,4.634336853E1,-5.052490234E0,-1.542427063E1
2.647776000E0,4.620149231E1,-5.311317444E0,-1.615975189E1
2.657732000E0,4.591050720E1,-5.493793488E0,-1.659355164E1
2.667688000E0,4.587938690E1,-5.506256104E0,-1.682466125E1
2.677644000E0,4.581706238E1,-5.628383636E0,-1.691671753E1
2.687599583E0,4.587220001E1,-5.736190796E0,-1.679207611E1
2.697555583E0,4.579525757E1,-5.917407990E0,-1.677410889E1
2.707511583E0,4.597216034E1,-6.044586182E0,-1.658784485E1
2.717467583E0,4.606851959E1,-5.958328247E0,-1.626600647E1
2.727423583E0,4.623142242E1,-5.864440918E0,-1.594290161E1
2.737378583E0,4.633951569E1,-5.413261414E0,-1.586207581E1
2.747334583E0,4.648146057E1,-4.816696167E0,-1.580599213E1
2.757290583E0,4.658370209E1,-4.095661163E0,-1.545574188E1
2.767246583E0,4.668722534E1,-3.299709320E0,-1.500129700E1
2.777202583E0,4.688313293E1,-2.691276550E0,-1.448017120E1
2.787158583E0,4.709100342E1,-2.309886932E0,-1.416223145E1
2.797114583E0,4.712294006E1,-2.204746246E0,-1.382652283E1
2.807070583E0,4.725419617E1,-2.394844055E0,-1.357324219E1
2.817026583E0,4.725105286E1,-2.554431915E0,-1.372851562E1
2.826982583E0,4.712975311E1,-3.005630493E0,-1.390322113E1
2.836937583E0,4.719167328E1,-3.356636047E0,-1.403217316E1
2.846893583E0,4.719931793E1,-3.546535492E0,-1.406552124E1
2.856849583E0,4.708425903E1,-3.482898712E0,-1.424473572E1
2.866805583E0,4.692301941E1,-3.324787140E0,-1.421034241E1
2.876761583E0,4.698546600E1,-2.944240570E0,-1.426465607E1
2.886717583E0,4.708635712E1,-2.534511566E0,-1.441669464E1
2.896673583E0,4.709760284E1,-2.142326355E0,-1.420049286E1
2.906629583E0,4.730217743E1,-1.709960938E0,-1.354656982E1
2.916585583E0,4.725044250E1,-1.195827484E0,-1.344422913E1
2.926540583E0,4.738732147E1,-9.133338928E-1,-1.333750916E1
2.936496583E0,4.753874207E1,-7.778320312E-1,-1.316371918E1
2.946452583E0,4.745671082E1,-6.444396973E-1,-1.297183990E1
2.956408583E0,4.751313782E1,-5.220718384E-1,-1.301821899E1
2.966364583E0,4.739736176E1,-4.672241211E-1,-1.310167694E1
2.976320583E0,4.738701630E1,-3.010406494E-1,-1.331945038E1
2.986276583E0,4.726777649E1,-4.158020020E-2,-1.334121704E1
2.996232583E0,4.723215485E1,1.558341980E-1,-1.353076935E1
3.006188583E0,4.738552856E1,2.731513977E-1,-1.342733002E1
3.016144583E0,4.736555481E1,4.231109619E-1,-1.328253174E1
3.026099583E0,4.727522278E1,5.481529236E-1,-1.321699524E1
3.036055583E0,4.739163971E1,6.063499451E-1,-1.326115417E1
3.046011583E0,4.733354950E1,5.567054749E-1,-1.324636078E1
3.055967583E0,4.730629730E1,6.016426086E-1,-1.343081665E1
3.065923583E0,4.726611328E1,6.364173889E-1,-1.323730469E1
3.075879583E0,4.710969543E1,5.993995667E-1,-1.355731964E1
3.085835583E0,4.712647247E1,5.751190186E-1,-1.351679230E1
3.095791583E0,4.709854126E1,2.979736328E-1,-1.364799500E1
3.105747583E0,4.704454041E1,2.027091980E-1,-1.378263092E1
3.115702583E0,4.707527924E1,4.388427734E-2,-1.366395569E1
3.125658583E0,4.687216187E1,-3.056335449E-2,-1.384108734E1
3.135614583E0,4.701086426E1,-2.014083862E-1,-1.374083710E1
3.145570583E0,4.706369781E1,-5.510978699E-1,-1.395331573E1
3.155526583E0,4.711509705E1,-8.026275635E-1,-1.395785522E1
3.165482583E0,4.709111786E1,-8.798789978E-1,-1.406003571E1
3.175438583E0,4.699480438E1,-1.235153198E0,-1.406426239E1
3.185394583E0,4.701001740E1,-1.394222260E0,-1.416096497E1
3.195350583E0,4.696572876E1,-1.428359985E0,-1.414192200E1
3.205305583E0,4.710742950E1,-1.472831726E0,-1.419984436E1
3.215261583E0,4.708226013E1,-1.677227020E0,-1.395048523E1
3.225217583E0,4.708694458E1,-1.823131561E0,-1.376754761E1
3.235173583E0,4.707903290E1,-1.880783081E0,-1.391169739E1
3.245129583E0,4.722082520E1,-2.062259674E0,-1.369105530E1
3.255085583E0,4.721865082E1,-2.237415314E0,-1.371922302E1
3.265041583E0,4.724581146E1,-2.209827423E0,-1.366419983E1
3.274997583E0,4.721952057E1,-2.377460480E0,-1.350053406E1
3.284953583E0,4.728192902E1,-2.566085815E0,-1.337671661E1
3.294909583E0,4.731075287E1,-2.915222168E0,-1.341507721E1
3.304864583E0,4.732707977E1,-3.095184326E0,-1.328607178E1
3.314820583E0,4.734125519E1,-3.509326935E0,-1.342743683E1
3.324776583E0,4.730637360E1,-3.636734009E0,-1.355818939E1
3.334732583E0,4.725554657E1,-3.710941315E0,-1.379891968E1
3.344688583E0,4.717810059E1,-3.357894897E0,-1.389544678E1
3.354644583E0,4.724934387E1,-2.422771454E0,-1.397077179E1
3.364600583E0,4.721262360E1,-1.886329651E0,-1.389202118E1
3.374556583E0,4.715358734E1,-1.304893494E0,-1.357022095E1
3.384511583E0,4.723895264E1,-9.528923035E-1,-1.335197449E1
3.394467583E0,4.740996552E1,-8.699645996E-1,-1.315020752E1
3.404423583E0,4.761583710E1,-8.138580322E-1,-1.299364471E1
3.414379583E0,4.765395355E1,-9.963722229E-1,-1.280723572E1
3.424335583E0,4.758534241E1,-1.121292114E0,-1.262464905E1
3.434291583E0,4.764559937E1,-1.559635162E0,-1.276615906E1
3.444247583E0,4.766590118E1,-2.008235931E0,-1.270167542E1
3.454203583E0,4.763024139E1,-2.425239563E0,-1.287600708E1
3.464159583E0,4.759133911E1,-2.645366669E0,-1.303873444E1
3.474114583E0,4.753828430E1,-2.952251434E0,-1.298715973E1
3.484070583E0,4.748250580E1,-3.252422333E0,-1.322357941E1
3.494026583E0,4.749807739E1,-3.534362793E0,-1.362993622E1
3.503982583E0,4.727709198E1,-3.704574585E0,-1.375083923E1
3.513938583E0,4.710358429E1,-4.039009094E0,-1.394260406E1
3.523894583E0,4.705801392E1,-4.063194275E0,-1.404124451E1
3.533850583E0,4.696245575E1,-4.121860504E0,-1.402964783E1
3.543806583E0,4.693197632E1,-4.148963928E0,-1.404868317E1
3.553762583E0,4.689913177E1,-4.209705353E0,-1.414778137E1
3.563718583E0,4.694132996E1,-4.315151215E0,-1.418362427E1
3.573673583E0,4.670856476E1,-4.296619415E0,-1.416677856E1
3.583629583E0,4.678672791E1,-4.202957153E0,-1.421914673E1
3.593585583E0,4.675142670E1,-3.995117188E0,-1.413105011E1
3.603541583E0,4.678141785E1,-3.965175629E0,-1.421285248E1
3.613497583E0,4.682604980E1,-3.785980225E0,-1.422283936E1
3.623453583E0,4.662193298E1,-3.608280182E0,-1.435337830E1
3.633409583E0,4.652724457E1,-3.382579803E0,-1.436653900E1
3.643365583E0,4.638206482E1,-3.433700562E0,-1.480383301E1
3.653320583E0,4.628927612E1,-3.338172913E0,-1.518123627E1
3.663276583E0,4.631887054E1,-3.278018951E0,-1.542250061E1
3.673232583E0,4.605979919E1,-3.299606323E0,-1.586515045E1
3.683188583E0,4.597209930E1,-3.362396240E0,-1.620440674E1
3.693144333E0,4.587905884E1,-3.576023102E0,-1.641712952E1
3.703100333E0,4.581091309E1,-3.810298920E0,-1.664396667E1
3.713056333E0,4.564775085E1,-3.828159332E0,-1.695697784E1
3.723012333E0,4.551409912E1,-3.717655182E0,-1.710058594E1
3.732968333E0,4.538076019E1,-3.411045074E0,-1.721629333E1
3.742923333E0,4.548114777E1,-2.850418091E0,-1.734683990E1
3.752879333E0,4.533978271E1,-2.535217285E0,-1.695245361E1
3.762835333E0,4.557141876E1,-2.282085419E0,-1.636296082E1
3.772791333E0,4.592737579E1,-2.428810120E0,-1.601099396E1
3.782747333E0,4.622022247E1,-2.549217224E0,-1.558803558E1
3.792703333E0,4.642443085E1,-2.852207184E0,-1.508485413E1
3.802659333E0,4.652573395E1,-3.115116119E0,-1.475975800E1
3.812615333E0,4.670185852E1,-3.480220795E0,-1.483081818E1
3.822571333E0,4.668280029E1,-3.717624664E0,-1.457800293E1
3.832526333E0,4.656707001E1,-3.550945282E0,-1.455511475E1
3.842482333E0,4.657909393E1,-3.356456757E0,-1.477992249E1
3.852438333E0,4.645849609E1,-2.891677856E0,-1.485491943E1
3.862394333E0,4.648999786E1,-2.490669250E0,-1.497016144E1
3.872350333E0,4.639285278E1,-2.190071106E0,-1.493022156E1
3.882306333E0,4.648654175E1,-1.841865540E0,-1.501075745E1
3.892262333E0,4.637134552E1,-1.535339355E0,-1.498509216E1
3.902218333E0,4.636096954E1,-1.103698730E0,-1.484649658E1
3.912174333E0,4.641375732E1,-1.059566498E0,-1.468515015E1
3.922129333E0,4.641547394E1,-1.022586823E0,-1.467527771E1
3.932085333E0,4.656940460E1,-1.125652313E0,-1.450010681E1
3.942041333E0,4.661650085E1,-1.129051208E0,-1.424851990E1
3.951997333E0,4.659329224E1,-1.231403351E0,-1.437256622E1
3.961953333E0,4.660498047E1,-1.247928619E0,-1.435136414E1
3.971909333E0,4.657549286E1,-1.172855377E0,-1.425878906E1
3.981865333E0,4.664144897E1,-1.189468384E0,-1.404473114E1
3.991821333E0,4.668156433E1,-1.331192017E0,-1.431895447E1
4.001776333E0,4.657914734E1,-1.416576385E0,-1.450673676E1
4.011732333E0,4.641118622E1,-1.319927216E0,-1.466365051E1
4.021688333E0,4.638106537E1,-1.325103760E0,-1.460324860E1
4.031644333E0,4.627655029E1,-1.340637207E0,-1.466452789E1
4.041600333E0,4.612050629E1,-1.315147400E0,-1.480377197E1
4.051556333E0,4.595140076E1,-1.242050171E0,-1.503678894E1
4.061512333E0,4.607604218E1,-1.204662323E0,-1.505497742E1
4.071468333E0,4.592796326E1,-1.061511993E0,-1.502426147E1
4.081424333E0,4.595562744E1,-1.171016693E0,-1.518706512E1
4.091379333E0,4.577194214E1,-1.275978088E0,-1.517596436E1
4.101335333E0,4.584028625E1,-1.376441956E0,-1.510738373E1
4.111291333E0,4.580604553E1,-1.557498932E0,-1.502973938E1
4.121247333E0,4.572430420E1,-1.831226349E0,-1.519277191E1
4.131203333E0,4.581621552E1,-2.161399841E0,-1.502818298E1
4.141159333E0,4.586250305E1,-2.328758240E0,-1.489650726E1
4.151115333E0,4.567749786E1,-2.408363342E0,-1.521057129E1
4.161071333E0,4.574593353E1,-2.629123688E0,-1.535115051E1
4.171027333E0,4.560417175E1,-2.861152649E0,-1.523484802E1
4.180982333E0,4.566970825E1,-3.110008240E0,-1.517909241E1
4.190938333E0,4.558432007E1,-3.297550201E0,-1.519240570E1
4.200894333E0,4.569835663E1,-3.480697632E0,-1.505749512E1
4.210850333E0,4.574245453E1,-3.748489380E0,-1.471903992E1
4.220806333E0,4.586650085E1,-3.906433105E0,-1.461523438E1
4.230762333E0,4.583525085E1,-4.005420685E0,-1.445385742E1
4.240718333E0,4.588014984E1,-4.158645630E0,-1.422804260E1
4.250674333E0,4.595690918E1,-4.209491730E0,-1.373374939E1
4.260629333E0,4.605259705E1,-4.246646881E0,-1.353499603E1
4.270585333E0,4.613499451E1,-4.452980042E0,-1.342005157E1
4.280541333E0,4.616362762E1,-4.694370270E0,-1.310028839E1
4.290497333E0,4.639405060E1,-5.028255463E0,-1.317987823E1
4.300453333E0,4.625416565E1,-5.238990784E0,-1.323729706E1
4.310409333E0,4.633941650E1,-5.583351135E0,-1.347947693E1
4.320365333E0,4.605869293E1,-5.648067474E0,-1.398622131E1
4.330321333E0,4.583985138E1,-5.569355011E0,-1.425088501E1
4.340277333E0,4.578794861E1,-5.593944550E0,-1.456965637E1
4.350232333E0,4.578955078E1,-5.268573761E0,-1.479185486E1
4.360188333E0,4.574634552E1,-5.032577515E0,-1.489674377E1
4.370144333E0,4.579669189E1,-4.703918457E0,-1.484300995E1
4.380100333E0,4.579248810E1,-4.312690735E0,-1.474700165E1
4.390056333E0,4.587265015E1,-4.130092621E0,-1.457859039E1
4.400012333E0,4.578010559E1,-3.928619385E0,-1.454228210E1
4.409968333E0,4.587697601E1,-3.942810059E0,-1.458187103E1
4.419924333E0,4.591513062E1,-3.883579254E0,-1.489519501E1
4.429880333E0,4.584775543E1,-3.919544220E0,-1.515759277E1
4.439835333E0,4.570949554E1,-3.858444214E0,-1.530718231E1
4.449791333E0,4.556929779E1,-3.833557129E0,-1.554685211E1
4.459747333E0,4.545875549E1,-3.938426971E0,-1.587944031E1
4.469703333E0,4.531021118E1,-4.036651611E0,-1.595379639E1
4.479659333E0,4.532604218E1,-4.075077057E0,-1.626909637E1
4.489615333E0,4.525462341E1,-4.048133850E0,-1.634666443E1
4.499571333E0,4.509352875E1,-4.090473175E0,-1.645652771E1
4.509527333E0,4.501123047E1,-4.094802856E0,-1.688965607E1
4.519482333E0,4.497220612E1,-4.048553467E0,-1.692155457E1
4.529438333E0,4.491276550E1,-3.807888031E0,-1.731079865E1
4.539394333E0,4.491636658E1,-3.757228851E0,-1.747476959E1
4.549350333E0,4.493923187E1,-3.602760315E0,-1.754118347E1
4.559306333E0,4.481358337E1,-3.496532440E0,-1.755754852E1
4.569262333E0,4.456455994E1,-3.197578430E0,-1.790341187E1
4.579218333E0,4.473622131E1,-3.108638763E0,-1.764718628E1
4.589174333E0,4.464577484E1,-3.068950653E0,-1.751755524E1
4.599129333E0,4.461173248E1,-2.991394043E0,-1.752558136E1
4.609085333E0,4.468665314E1,-2.845085144E0,-1.773258972E1
4.619041333E0,4.457164001E1,-2.670936584E0,-1.775176239E1
4.628997333E0,4.435160828E1,-2.580493927E0,-1.808432007E1
4.638953333E0,4.414374542E1,-2.600818634E0,-1.846791077E1
4.648909333E0,4.415430450E1,-2.450611115E0,-1.874157715E1
4.658865333E0,4.394729614E1,-2.328937531E0,-1.908687592E1
4.668821333E0,4.382964325E1,-2.315498352E0,-1.910124207E1
4.678776333E0,4.377233887E1,-2.193439484E0,-1.913077545E1
4.688732333E0,4.380356598E1,-2.090728760E0,-1.878762817E1
4.698688750E0,4.394934082E1,-1.897537231E0,-1.891738892E1
4.708644750E0,4.407008362E1,-1.640213013E0,-1.902561188E1
4.718600750E0,4.410890961E1,-1.313880920E0,-1.890641022E1
4.728556750E0,4.417201233E1,-6.270866394E-1,-1.885707855E1
4.738512750E0,4.418870544E1,6.561279297E-3,-1.849694824E1
4.748468750E0,4.416374969E1,8.374443054E-1,-1.814947510E1
4.758424750E0,4.432323456E1,1.436363220E0,-1.791091919E1
4.768379750E0,4.455540466E1,1.634986877E0,-1.752804565E1
4.778335750E0,4.477443695E1,1.838455200E0,-1.708929443E1
4.788291750E0,4.484825897E1,1.956302643E0,-1.680626678E1
4.798247750E0,4.511885071E1,1.829750061E0,-1.651977539E1
4.808203750E0,4.502394867E1,1.611949921E0,-1.628975677E1
4.818159750E0,4.503596497E1,1.349082947E0,-1.622247314E1
4.828115750E0,4.501647949E1,1.121543884E0,-1.634446716E1
4.838071750E0,4.500806427E1,9.551010132E-1,-1.660238647E1
4.848026750E0,4.501227570E1,1.014663696E0,-1.664920044E1
4.857982750E0,4.506168365E1,1.166538239E0,-1.681006622E1
4.867938750E0,4.497251892E1,1.399734497E0,-1.681100464E1
4.877894750E0,4.504772186E1,1.606929779E0,-1.647106171E1
4.887850750E0,4.498303986E1,1.671150208E0,-1.646934509E1
4.897806750E0,4.533784485E1,1.699329376E0,-1.617026520E1
4.907762750E0,4.537641144E1,1.616508484E0,-1.612148285E1
4.917718750E0,4.542501831E1,1.565284729E0,-1.599746704E1
4.927673750E0,4.548880768E1,1.407848358E0,-1.580705261E1
4.937629750E0,4.555485535E1,1.136306763E0,-1.594519043E1
4.947585750E0,4.559203339E1,1.031677246E0,-1.577208710E1
4.957541750E0,4.557643127E1,8.543128967E-1,-1.586181641E1
4.967497750E0,4.540622711E1,7.929954529E-1,-1.607341003E1
4.977453750E0,4.559281158E1,8.546638489E-1,-1.617979431E1
4.987409750E0,4.563990021E1,9.258232117E-1,-1.622301483E1
4.997365750E0,4.554273224E1,9.129981995E-1,-1.622515106E1
5.007320750E0,4.557978821E1,1.085250854E0,-1.619996643E1
5.017276750E0,4.560003662E1,1.075733185E0,-1.634454346E1
5.027232750E0,4.542128754E1,1.190044403E0,-1.642960358E1
5.037188750E0,4.524401855E1,1.222171783E0,-1.645530701E1
5.047144750E0,4.530617523E1,1.206581116E0,-1.669557190E1
5.057100750E0,4.529552460E1,1.321269989E0,-1.675859833E1
5.067056750E0,4.542616272E1,1.290031433E0,-1.672552490E1
5.077012750E0,4.539031219E1,1.353176117E0,-1.679769897E1
5.086967750E0,4.525203705E1,1.632148743E0,-1.687808228E1
5.096923750E0,4.514810181E1,1.724231720E0,-1.674205017E1
5.106879750E0,4.514022827E1,1.910301208E0,-1.684104919E1
